Factor,Adjective,Synonym,Verb,Noun,Embedding,Cluster
Self-Directedness,Disciplined,Ordered,Maintain,Persistence,"[ 0.04567491  0.01829063  0.01563339 ... -0.02155312 -0.02181885
 -0.01383238]",1
Self-Directedness,Disciplined,Resilient,Persist,Resilience,"[ 0.03540099  0.03699509  0.04610851 ... -0.02947576 -0.02774632
  0.00604178]",1
Cooperativeness,Helpful,Assisting,Assist,Helpfulness,"[-0.00717165 -0.03280994  0.03805247 ... -0.0127676   0.01012425
  0.03946618]",3
Cooperativeness,Helpful,Supportive,Support,Supportiveness,"[ 0.00202149 -0.03697231  0.03834982 ... -0.02677876 -0.00532751
  0.04617407]",3
Cooperativeness,Helpful,Beneficial,Help,Assistance,"[ 0.00250227 -0.03280918  0.04367866 ... -0.00438436  0.00112746
  0.04284696]",3
Cooperativeness,Helpful,Useful,Aid,Aid,"[ 0.00274576 -0.03457299  0.03173865 ... -0.01134472 -0.01025232
  0.04874467]",3
Cooperativeness,Helpful,Aidful,Encourage,Encouragement,"[ 0.02225371 -0.04667422  0.0133449  ... -0.01945735 -0.01607537
  0.04796259]",3
Cooperativeness,Helpful,Encouraging,Facilitate,Facilitation,"[ 0.00140468 -0.03963479  0.01815999 ... -0.02483247 -0.01734558
  0.04757889]",3
Cooperativeness,Compliant,Conforming,Comply,Compliance,"[ 0.01526013  0.00619438  0.04235826 ... -0.02564408 -0.00751624
  0.01857947]",3
Cooperativeness,Compliant,Acquiescent,Conform,Acquiescence,"[-0.0018636  -0.00480575  0.0302702  ... -0.02051018  0.00715735
  0.04311382]",3
Cooperativeness,Compliant,Submissive,Submit,Submission,"[ 0.00155726 -0.00176689  0.01883234 ... -0.0107883  -0.01934053
  0.02526466]",3
Cooperativeness,Compliant,Obedient,Obey,Obedience,"[ 0.01115498 -0.00074901  0.00846552 ... -0.00295248  0.00279571
  0.01641545]",3
Cooperativeness,Compliant,Docile,Follow,Agreement,"[ 0.00501744  0.01772116  0.01467512 ... -0.00388229 -0.00755107
  0.02935023]",3
Cooperativeness,Compliant,Agreeing,Accommodate,Accommodation,"[ 0.00674947 -0.00988745  0.02959874 ... -0.01060834  0.00472463
  0.02251709]",3
Cooperativeness,Empathetic,Understanding,Empathize,Empathy,"[ 0.0024925  -0.03517079 -0.00380434 ... -0.0167512   0.02151419
  0.02795903]",3
Cooperativeness,Empathetic,Compassionate,Understand,Compassion,"[ 0.01579304 -0.03234957  0.02081231 ... -0.01920049  0.01171399
  0.01272492]",3
Cooperativeness,Empathetic,Sympathetic,Sympathize,Understanding,"[ 8.70450604e-05 -2.57720109e-02  7.08374369e-04 ... -1.01735368e-02
  1.54204909e-02  2.39921771e-02]",3
Cooperativeness,Empathetic,Considerate,Support,Sympathy,"[ 0.03131047 -0.03495774  0.00802401 ... -0.02682151  0.00101966
  0.00784164]",3
Cooperativeness,Empathetic,Caring,Console,Kindness,"[ 0.02114435 -0.02110045  0.03336271 ... -0.0302313   0.00609821
  0.01319876]",3
Cooperativeness,Empathetic,Kind-hearted,Appreciate,Consideration,"[ 0.04191969 -0.02954995  0.00816403 ... -0.036477    0.00725004
  0.02457456]",3
Cooperativeness,Tolerant,Patient,Tolerate,Tolerance,"[ 0.00921369 -0.00610106  0.01118649 ... -0.00535212  0.00833689
  0.02032711]",3
Cooperativeness,Tolerant,Indulgent,Accept,Patience,"[ 0.02072313 -0.01326525  0.02990794 ... -0.02318362  0.01315827
  0.0252162 ]",3
Cooperativeness,Tolerant,Forgiving,Endure,Indulgence,"[ 0.03884974 -0.00052926  0.02892506 ... -0.02586567 -0.00073237
  0.03770797]",3
Cooperativeness,Tolerant,Understanding,Bear,Forbearance,"[ 0.03471598 -0.00568453  0.01202034 ...  0.00949309  0.01295478
  0.04015274]",3
Cooperativeness,Tolerant,Long-suffering,Forgive,Acceptance,"[ 0.02068419 -0.01479433  0.0217404  ...  0.00297244  0.00612824
  0.03412158]",3
Cooperativeness,Tolerant,Accepting,Permit,Endurance,"[ 0.04083799  0.00097707  0.04938047 ... -0.01726934 -0.00517773
  0.03724277]",3
Cooperativeness,Agreeable,Pleasant,Agree,Agreeableness,"[ 0.03326087 -0.03380257 -0.00637861 ... -0.00560668  0.01863475
  0.03139197]",3
Cooperativeness,Agreeable,Enjoyable,Please,Pleasantness,"[ 0.04063454 -0.04082557 -0.01330379 ... -0.00482689  0.0185025
  0.0183524 ]",3
Cooperativeness,Agreeable,Nice,Accommodate,Enjoyment,"[ 0.04163177 -0.02787715  0.00104186 ... -0.01504234  0.02043381
  0.02053287]",3
Cooperativeness,Agreeable,Likable,Cooperate,Amiability,"[ 0.0222425  -0.02055267 -0.00860712 ... -0.01659601  0.01243327
  0.03528026]",3
Cooperativeness,Agreeable,Gratifying,Concur,Congeniality,"[ 0.03121729 -0.02359981 -0.00041478 ... -0.01237481  0.01026922
  0.02707798]",3
Cooperativeness,Agreeable,Congenial,Harmonize,Cooperation,"[ 0.03590226 -0.02104615  0.00627094 ... -0.02481645  0.0011026
  0.02802402]",3
Cooperativeness,Trustworthy,Reliable,Trust,Trustworthiness,"[ 0.01423887 -0.01276978  0.01079922 ... -0.0295513   0.01027656
  0.02107578]",3
Cooperativeness,Trustworthy,Loyal,Believe,Reliability,"[ 0.02589894 -0.02574586 -0.00388971 ... -0.01992868 -0.00330869
  0.0178551 ]",3
Cooperativeness,Trustworthy,Honest,Rely on,Honesty,"[ 0.01821924 -0.0383269   0.01256729 ... -0.02476221 -0.00501029
  0.02192959]",3
Cooperativeness,Trustworthy,Dependable,Uphold,Faithfulness,"[ 0.00016496 -0.00333041  0.03218559 ... -0.01912373 -0.00230567
  0.02059589]",3
Cooperativeness,Trustworthy,Faithful,Keep promises,Sincerity,"[ 0.00959125 -0.01904788  0.01018355 ... -0.01542676 -0.01185276
  0.01611329]",3
Cooperativeness,Trustworthy,Sincere,Demonstrate,Integrity,"[ 0.01913471 -0.03838374  0.00654138 ... -0.02447928 -0.00184345
  0.01146796]",3
Self-Transcendence,Spiritual,Sacred,Worship,Spirituality,"[ 0.02830165 -0.00739731  0.00093334 ...  0.02772098 -0.02387084
  0.00037693]",4
Self-Transcendence,Spiritual,Devout,Pray,Devotion,"[ 0.01845889 -0.01040888 -0.0179047  ...  0.01658316 -0.01682473
  0.00508721]",4
Self-Transcendence,Spiritual,Holy,Meditate,Piety,"[ 0.01172992 -0.00795698 -0.00852723 ... -0.0079172  -0.00054
  0.01255877]",4
Self-Transcendence,Spiritual,Religious,Celebrate,Faith,"[ 0.05516134 -0.01603224 -0.0119916  ...  0.00838108 -0.04322188
  0.01583673]",4
Self-Transcendence,Spiritual,Pious,Seek,Mysticism,"[ 0.01409543 -0.01611095  0.00038491 ...  0.00658995 -0.03027225
 -0.00151246]",4
Self-Transcendence,Spiritual,Mystical,Contemplate,Transcendence,"[ 0.0334861  -0.02859236 -0.02039472 ...  0.00091991 -0.01207288
  0.02392219]",4
Self-Transcendence,Altruistic,Unselfish,Give,Altruism,"[ 0.02983616 -0.03528224 -0.0045764  ... -0.02618807  0.02089834
  0.04023321]",4
Self-Transcendence,Altruistic,Selfless,Share,Generosity,"[ 0.01776268 -0.05293308  0.02777283 ... -0.02479108  0.03350914
  0.02787222]",4
Self-Transcendence,Altruistic,Charitable,Donate,Charity,"[ 0.03141672 -0.03523918 -0.0017848  ... -0.0285429   0.0227255
  0.02755241]",4
Self-Transcendence,Altruistic,Generous,Support,Benevolence,"[ 0.00768159 -0.04514435  0.04833267 ... -0.0324475   0.01623786
  0.02858202]",4
Self-Transcendence,Altruistic,Benevolent,Serve,Service,"[-0.01366172 -0.0373384   0.01752619 ...  0.00488502  0.00033423
  0.02598992]",4
Self-Transcendence,Altruistic,Philanthropic,Contribute,Contribution,"[ 0.03928886 -0.03708675  0.00226421 ... -0.02145714  0.04500898
  0.03289737]",4
Self-Transcendence,Idealistic,Utopian,Dream,Idealism,"[ 0.00075884  0.00357204 -0.01721481 ... -0.00537359 -0.01185157
 -0.00987746]",4
Self-Transcendence,Idealistic,Visionary,Hope,Vision,"[ 0.01018012 -0.01686082 -0.02860392 ...  0.01411523 -0.02395648
 -0.00376913]",4
Self-Transcendence,Idealistic,Romantic,Aspire,Utopianism,"[ 0.02020466  0.00138089 -0.01403358 ... -0.00067723 -0.0124743
  0.00403697]",4
Self-Transcendence,Idealistic,Imaginary,Vision,Romanticism,"[ 0.00816047 -0.01616956 -0.03352259 ...  0.00109919 -0.00678089
  0.01989888]",4
Self-Transcendence,Idealistic,Dreamy,Envision,Aspiration,"[ 0.02496072 -0.02183557 -0.03464596 ... -0.00245667 -0.01650128
  0.00659714]",4
Self-Transcendence,Idealistic,Aspiring,Strive,Imagination,"[ 0.02558196 -0.00812126 -0.01697063 ... -0.0083873  -0.0219554
  0.00692757]",4
Self-Transcendence,Patient,Tolerant,Wait,Patience,"[ 0.01959847 -0.00963107  0.00290843 ...  0.01053303  0.00335368
  0.01304016]",4
Self-Transcendence,Patient,Forbearing,Endure,Endurance,"[ 0.04218694 -0.01189329  0.02753285 ...  0.00633406 -0.01606835
  0.02884178]",4
Self-Transcendence,Patient,Long-suffering,Tolerate,Tolerance,"[ 0.02474418  0.00289673  0.00406305 ...  0.01244832 -0.00176281
  0.01328685]",4
Self-Transcendence,Patient,Enduring,Persevere,Perseverance,"[ 0.03268265 -0.01857303  0.03200727 ... -0.00791372 -0.02095155
  0.01576872]",4
Self-Transcendence,Patient,Persevering,Persist,Resilience,"[ 0.02016809 -0.00334494  0.04544019 ... -0.00847264 -0.0219472
  0.01904522]",4
Self-Transcendence,Patient,Resilient,Sustain,Fortitude,"[ 0.01784673  0.00076777  0.03802771 ...  0.00392983 -0.01895476
  0.01806833]",4
Self-Transcendence,Humble,Modest,Submit,Humility,"[ 0.02495637 -0.03621402 -0.0274118  ... -0.01167407  0.0088453
  0.02764155]",4
Self-Transcendence,Humble,Unassuming,Yield,Modesty,"[ 0.04120283 -0.03637393 -0.03294512 ... -0.01245086  0.0209443
  0.01767264]",4
Self-Transcendence,Humble,Unpretentious,Defer,Unpretentiousness,"[ 0.03104259 -0.03530447 -0.04175488 ... -0.0024729   0.01454942
  0.02912763]",4
Self-Transcendence,Humble,Demure,Lower oneself,Demureness,"[ 0.03151992 -0.03180338  0.00048098 ... -0.00521553 -0.00555921
  0.01284749]",4
Self-Transcendence,Humble,Lowly,Humble,Meekness,"[ 0.01405787 -0.03055384  0.0095058  ... -0.00391788  0.00035893
  0.03165311]",4
Self-Transcendence,Humble,Meek,Acknowledge,Submissiveness,"[ 0.03277528 -0.02583367 -0.00343167 ... -0.00049382 -0.00400844
  0.04170409]",4
Self-Transcendence,Insightful,Perceptive,Discern,Insight,"[ 0.03609613 -0.04785657 -0.00913946 ...  0.01197772 -0.02418631
  0.03949117]",4
Self-Transcendence,Insightful,Intuitive,Understand deeply,Perception,"[ 0.02428075 -0.03013426 -0.00946029 ... -0.00452681 -0.00764024
  0.02506744]",4
Self-Transcendence,Insightful,Enlightened,Perceive,Intuition,"[ 0.02033632 -0.05086762 -0.01100656 ...  0.00169274 -0.0121602
  0.03114837]",4
Self-Transcendence,Insightful,Wise,Comprehend,Enlightenment,"[ 0.04980948 -0.04384803 -0.00108999 ...  0.02069512 -0.02073434
  0.0392985 ]",4
Self-Transcendence,Insightful,Deep-thinking,Analyze,Wisdom,"[ 0.03997247 -0.04324845  0.01013076 ...  0.02338609 -0.00703716
  0.04754301]",4
Self-Transcendence,Insightful,Astute,Reflect,Astuteness,"[ 0.01431566 -0.03728271 -0.00753826 ...  0.00801733 -0.01471018
  0.02916674]",4
