Factor,Adjective,Synonym,Verb,Noun,Embedding,Cluster
Guilty Feelings,Penitent,Apologetic,Confess,Repentance,"[ 0.0319152  -0.00259029 -0.0036405  ... -0.00838761 -0.01326511
 -0.00503257]",2
Guilty Feelings,Penitent,Remorseful,Seek absolution,Apology,"[ 0.02413464 -0.0084614   0.01096055 ...  0.00057837 -0.00662988
 -0.00430211]",2
Guilty Feelings,Penitent,Regretful,Make amends,Absolution,"[ 0.02925018  0.01196931  0.00967202 ...  0.00488722 -0.01514454
 -0.0110182 ]",2
Guilty Feelings,Penitent,Humbled,Show contrition,Atonement,"[ 0.01843024  0.01004821 -0.00273859 ... -0.00427871  0.00789972
 -0.02567956]",2
Punishment Feelings,Self-punishing,Self-blaming,Punish oneself,Self-punishment,"[ 0.02498692 -0.00659251  0.02993777 ... -0.01920878 -0.00215065
 -0.00578461]",0
Punishment Feelings,Self-punishing,Self-condemning,Blame oneself,Self-blame,"[ 0.02890747 -0.00732919  0.0195701  ... -0.00746989 -0.00413786
 -0.00940772]",0
Punishment Feelings,Self-punishing,Self-inflicting,Chastise,Self-reproach,"[ 0.04712699 -0.01723916  0.0413285  ... -0.0180066  -0.01372879
 -0.0067507 ]",0
Punishment Feelings,Self-punishing,Self-reproachful,Castigate,Chastisement,"[ 0.0529277  -0.01192372  0.01432209 ... -0.01404955 -0.01463552
 -0.01304114]",0
Punishment Feelings,Self-punishing,Deserving,Reproach,Castigation,"[ 0.04886843  0.0009651   0.01124419 ... -0.005292   -0.00228463
 -0.0160532 ]",0
Punishment Feelings,Self-punishing,Unforgivable,Condemn,Retribution,"[ 0.04434621 -0.00376225  0.01692667 ...  0.00290107 -0.00094056
 -0.01223249]",0
Punishment Feelings,Self-chastising,Self-critical,Chastise oneself,Self-chastisement,"[ 0.04609642 -0.01666343  0.01402219 ... -0.00439491 -0.00416586
 -0.02047139]",0
Punishment Feelings,Self-chastising,Self-denigrating,Berate oneself,Self-rebuke,"[ 0.028368   -0.00764562  0.0187952  ... -0.00645078 -0.00382281
 -0.0098391 ]",0
Punishment Feelings,Self-chastising,Self-scolding,Judge oneself,Self-judgment,"[ 0.02404554 -0.01141705  0.00605717 ... -0.01721362  0.00754328
 -0.01781934]",0
Punishment Feelings,Self-chastising,Hard on oneself,Rebuke self,Self-critique,"[ 0.04322836 -0.00764799  0.01940492 ... -0.00904812 -0.01115185
 -0.0232465 ]",0
Punishment Feelings,Self-chastising,Overly harsh,Critique self,Self-denigration,"[ 0.04548023  0.00479071  0.01413835 ... -0.01413093 -0.00224692
 -0.01705508]",0
Punishment Feelings,Self-chastising,Self-rebuking,Scold self,Self-censure,"[ 0.04622236 -0.0069348   0.02192525 ... -0.01031181 -0.00591157
 -0.01225702]",0
Punishment Feelings,Self-flagellating,Self-flogging,Flagellate,Self-flagellation,"[ 0.02634033  0.00430424  0.00533769 ...  0.0281534  -0.00593963
 -0.01923308]",0
Punishment Feelings,Self-flagellating,Self-lacerating,Whip,Self-infliction,"[ 0.03521142  0.01773709  0.01189772 ...  0.01386121 -0.00842329
 -0.01138678]",0
Punishment Feelings,Self-flagellating,Self-beating,Beat,Self-laceration,"[ 0.02239124  0.00434628  0.02429901 ...  0.0255613  -0.00307503
 -0.01067923]",0
Punishment Feelings,Self-flagellating,Severe on oneself,Inflict pain,Self-beating,"[ 0.02664239  0.00449295  0.03365052 ...  0.02386206 -0.01517713
 -0.00377279]",0
Punishment Feelings,Self-flagellating,Self-tormenting,Hurt oneself,Pain infliction,"[ 0.02226551  0.00434659  0.03620207 ...  0.00040567  0.00602337
 -0.00583439]",0
Punishment Feelings,Self-flagellating,Punitive,Torment oneself,Self-torment,"[ 0.0236698  -0.00594231  0.02347089 ...  0.00870924  0.00574341
 -0.02168074]",0
Punishment Feelings,Self-condemning,Self-accusing,Condemn oneself,Self-condemnation,"[ 0.04032831 -0.00969947  0.03149475 ... -0.00351396 -0.00609154
 -0.01278048]",0
Punishment Feelings,Self-condemning,Self-judging,Accuse oneself,Self-accusation,"[ 0.02244055 -0.01341482  0.01449202 ... -0.00828976 -0.00597143
 -0.0149336 ]",0
Punishment Feelings,Self-condemning,Self-shaming,Denounce self,Self-blame,"[ 0.0317551  -0.01952693  0.01399839 ... -0.00231661 -0.00738728
 -0.00545706]",0
Punishment Feelings,Self-condemning,Self-blaming,Cast blame inward,Self-judgment,"[ 0.02841386 -0.00236837  0.01357139 ... -0.00896374 -0.00557751
  0.00325879]",0
Punishment Feelings,Self-condemning,Guilty,Pronounce guilt,Denouncement,"[ 0.04261414 -0.00068673  0.00229746 ... -0.00030598 -0.00258987
 -0.01904804]",0
Punishment Feelings,Self-condemning,Denouncing oneself,Shame self,Guilt admission,"[ 0.03152286 -0.01339788  0.03521883 ...  0.00109724  0.00135335
 -0.00359553]",0
Punishment Feelings,Self-torturing,Self-anguishing,Torture oneself,Self-torture,"[ 0.03137316 -0.01859045  0.03780722 ...  0.0036761   0.00029782
 -0.01463322]",0
Punishment Feelings,Self-torturing,Self-harrowing,Inflict anguish,Anguish,"[ 0.02089445 -0.01286583  0.03220036 ... -0.0096458  -0.01033989
 -0.02316994]",0
Punishment Feelings,Self-torturing,Self-paining,Overwhelm with pain,Self-inflicted suffering,"[ 0.03502514 -0.00905726  0.03589307 ... -0.00634148  0.00436764
  0.00052014]",0
Punishment Feelings,Self-torturing,Self-distressing,Brood severely,Internal torment,"[ 0.01831245  0.01107179  0.05659406 ...  0.00886039 -0.01061323
 -0.00216702]",0
Punishment Feelings,Self-torturing,Tormented,Ruminate painfully,Self-pain,"[ 0.03838772  0.00028547  0.02881179 ... -0.00224348  0.01527389
 -0.01619788]",0
Punishment Feelings,Self-torturing,Severely self-critical,Cause self-harm,Distress,"[ 0.01672536 -0.00441112  0.020945   ... -0.01310455 -0.02087537
 -0.0195106 ]",0
Punishment Feelings,Self-persecuting,Self-harassing,Persecute oneself,Self-persecution,"[ 0.02969051 -0.03023881  0.04378186 ... -0.01216543 -0.02152083
 -0.02306978]",0
Punishment Feelings,Self-persecuting,Self-victimizing,Harass oneself,Self-victimization,"[ 0.02731523 -0.01574345  0.02295754 ... -0.01339854 -0.01842715
 -0.01009043]",0
Punishment Feelings,Self-persecuting,Self-scapegoating,Victimize oneself,Self-scapegoating,"[ 0.02477157 -0.01585645  0.03391188 ... -0.00621607 -0.0167175
 -0.00236621]",0
Punishment Feelings,Self-persecuting,Self-abusing,Turn blame inward,Self-abuse,"[ 0.03201567  0.00504535  0.05455843 ... -0.02490412 -0.01776513
 -0.01339935]",0
Punishment Feelings,Self-persecuting,Self-penalizing,Inflict mental harm,Self-penalty,"[ 0.03452158 -0.00056427  0.05250855 ... -0.01085084 -0.01585032
 -0.00201446]",0
Punishment Feelings,Self-persecuting,Self-admonishing,Resist self-forgiveness,Inner condemnation,"[ 0.03840176 -0.00580185  0.04610984 ... -0.00583305 -0.01821657
 -0.00818637]",0
Self-Dislike,Unworthy,Self-hating,Loathe,Self-hatred,"[ 0.01904322  0.00931606  0.00035971 ...  0.02119155 -0.00310977
  0.00804298]",0
Self-Dislike,Unworthy,Self-rejecting,Reject,Self-rejection,"[ 0.03128694 -0.00155326  0.02031821 ...  0.00887073 -0.01074345
  0.02476765]",0
Self-Dislike,Unworthy,Self-condemning,Condemn,Self-condemnation,"[ 0.04214205 -0.00463959  0.00929283 ...  0.01250196 -0.00960009
  0.01687867]",0
Self-Dislike,Unworthy,Self-denying,Deny,Self-denial,"[ 0.0201144  -0.0054867  -0.00432222 ...  0.01825403 -0.00640639
  0.01524666]",0
Self-Dislike,Unworthy,Self-contemptuous,Despise,Contempt,"[ 0.02596039 -0.00885386 -0.00172158 ...  0.00750119 -0.0005491
 -0.00135865]",0
Self-Dislike,Unworthy,Inferior,Berate,Low self-worth,"[ 1.35415401e-02 -1.09026060e-02  3.06572043e-03 ... -1.19821125e-05
 -1.12358741e-02  1.50582474e-02]",0
Self-Dislike,Self-loathing,Self-reviling,Loathe self,Self-loathing,"[ 0.02297268 -0.00083597  0.01340841 ...  0.03604538 -0.00735257
  0.00517379]",0
Self-Dislike,Self-loathing,Self-abhorring,Abhor self,Self-revulsion,"[ 0.02485224  0.01761214  0.02416077 ...  0.03592932 -0.00456912
 -0.01002631]",0
Self-Dislike,Self-loathing,Repulsed by self,Detest self,Self-abhorrence,"[ 0.03922323  0.00744799  0.01600121 ...  0.03156033  0.00272929
 -0.01248291]",0
Self-Dislike,Self-loathing,Self-detesting,Scorn self,Self-hatred,"[-0.00215899  0.00229264  0.03254243 ...  0.01917728 -0.00133823
  0.0044482 ]",0
Self-Dislike,Self-loathing,Self-disdaining,Despise self,Self-scorn,"[ 0.01505195 -0.00372884  0.02190865 ...  0.02238671  0.0165271
  0.00041126]",0
Self-Dislike,Self-loathing,Hateful toward self,Reject self,Self-detestation,"[ 0.01436849 -0.0072548   0.02986592 ...  0.0208343  -0.01073146
  0.01307917]",0
Self-Dislike,Self-deprecating,Self-belittling,Belittle self,Self-deprecation,"[ 0.01640684 -0.01168366 -0.01173069 ...  0.00178547  0.01210693
  0.03869918]",0
Self-Dislike,Self-deprecating,Self-minimizing,Minimize achievements,Self-belittlement,"[ 0.01718736 -0.00390251  0.01996127 ... -0.00985146  0.02454366
  0.03937863]",0
Self-Dislike,Self-deprecating,Overly modest,Downplay talents,Self-minimization,"[ 0.0346543  -0.0154396   0.00735851 ... -0.01841839  0.02447921
  0.01983406]",0
Self-Dislike,Self-deprecating,Down-on-oneself,Mock oneself,Modesty to fault,"[ 0.03031784 -0.01356574  0.0054507  ...  0.00162708 -0.00084235
  0.01030481]",0
Self-Dislike,Self-deprecating,Self-derogatory,Criticize self,Self-derision,"[ 0.03883626 -0.00601327 -0.01343864 ...  0.00643217  0.00790508
  0.00130738]",0
Self-Dislike,Self-deprecating,Meek,Demean self,Meekness,"[ 0.03298481 -0.01860024 -0.00305494 ... -0.00560785 -0.00095155
  0.02990851]",0
Self-Dislike,Inferior,Lesser,Feel lesser,Inferiority,"[ 0.02115368 -0.0119034   0.01126152 ...  0.01173223 -0.00348223
  0.02527601]",0
Self-Dislike,Inferior,Substandard,Downplay self,Deficiency,"[ 0.05215581 -0.00705855  0.0220982  ...  0.01973932 -0.0095947
  0.0173515 ]",0
Self-Dislike,Inferior,Second-class,Undervalue self,Inadequacy,"[ 0.01490268 -0.01426557  0.00348156 ...  0.01591373  0.00201345
  0.00564737]",0
Self-Dislike,Inferior,Deficient,Disparage self,Second-class status,"[ 0.03867598 -0.00732565  0.00909217 ...  0.02520717 -0.00520943
  0.00547621]",0
Self-Dislike,Inferior,Inadequate,Doubt worth,Lack of worth,"[ 0.02447785 -0.01131153 -0.00690132 ...  0.00506683 -0.00880688
  0.01379586]",0
Self-Dislike,Inferior,Not good enough,Minimize abilities,Shortcoming,"[ 0.01521204 -0.00685717  0.02830967 ...  0.01032246 -0.0086926
  0.01922062]",0
Self-Dislike,Self-disgust,Self-repulsion,Feel repulsed,Self-disgust,"[ 0.03894084  0.00840054 -0.02034711 ...  0.0314039   0.01305225
 -0.01072966]",0
Self-Dislike,Self-disgust,Self-aversion,Shudder at self,Self-repulsion,"[ 0.01251192  0.01052493 -0.01934092 ...  0.02916058  0.0132918
 -0.01988344]",0
Self-Dislike,Self-disgust,Self-sickening,Abhor personal traits,Self-aversion,[0.02257035 0.01030019 0.00496365 ... 0.03540337 0.00407364 0.00503049],0
Self-Dislike,Self-disgust,Repelled by self,Cringe inwardly,Distaste for self,"[ 0.00787903 -0.00221401 -0.02191001 ...  0.00983303  0.00481566
  0.00030019]",0
Self-Dislike,Self-disgust,Self-distaste,Spurn self,Inner nausea,"[-0.00329781  0.01229293  0.00961184 ...  0.03043173 -0.00047722
 -0.01233439]",0
Self-Dislike,Self-disgust,Nauseated by self,Hate one’s actions,Personal revulsion,"[-0.01021103  0.00242077 -0.00087238 ...  0.02660275 -0.00186065
 -0.01008226]",0
Self-Dislike,Self-shaming,Self-humiliating,Shame oneself,Self-shame,"[ 0.01690381 -0.04932885  0.00321674 ...  0.00271296  0.01632991
  0.00782584]",0
Self-Dislike,Self-shaming,Self-embarrassing,Demoralize self,Self-humiliation,"[ 0.03422373 -0.03787895 -0.00307986 ...  0.00016055 -0.00646772
  0.00857624]",0
Self-Dislike,Self-shaming,Self-abasing,Embarrass oneself,Self-embarrassment,"[ 1.86849330e-02 -4.75837551e-02 -1.02088228e-03 ...  3.34594370e-05
  5.86015126e-03  2.99087260e-03]",0
Self-Dislike,Self-shaming,Self-demoralizing,Abase self,Self-abasement,"[ 0.01786152 -0.01985393  0.03869763 ...  0.00633853 -0.00431805
  0.00313594]",0
Self-Dislike,Self-shaming,Self-demeaning,Mortify self,Self-disgrace,"[ 0.03420676 -0.0148731   0.01382637 ...  0.02241227 -0.00400561
  0.00854485]",0
Self-Dislike,Self-shaming,Self-disgracing,Belittle self,Self-mortification,[0.03330866 0.00570383 0.01086611 ... 0.00608361 0.00776452 0.02164782],0
Self-Criticalness,Harsh,Judgmental,Criticize,Criticism,"[ 0.03749001  0.00313691 -0.02055142 ... -0.02943063 -0.00550956
 -0.00703111]",0
Self-Criticalness,Harsh,Strict,Scold,Judgment,"[ 0.0443645  -0.00474331 -0.01946123 ... -0.01447022 -0.00139194
 -0.00705396]",0
Self-Criticalness,Harsh,Unforgiving,Berate,Harshness,"[ 0.02506757  0.00173937 -0.01037712 ... -0.01381154 -0.01376722
 -0.01623409]",0
Self-Criticalness,Harsh,Overcritical,Condemn,Strictness,"[ 0.06455089  0.00795813  0.00280343 ... -0.01297071 -0.0042965
 -0.01336198]",0
Self-Criticalness,Harsh,Perfectionistic,Reproach,Unforgivingness,"[ 0.03494295  0.0049748  -0.00039382 ... -0.01988557 -0.00772646
 -0.00525781]",0
Self-Criticalness,Harsh,Unyielding,Judge,Perfectionism,"[ 0.02988832 -0.00737149  0.00947661 ... -0.03793518 -0.00254159
 -0.02126669]",0
Self-Criticalness,Hypercritical,Overly critical,Pick apart,Hypercriticism,"[ 0.02543129 -0.00863408 -0.02922743 ... -0.02340478  0.01277986
 -0.01272991]",0
Self-Criticalness,Hypercritical,Fault-finding,Nitpick,Fault-finding,"[ 0.00619606  0.0112007  -0.00353856 ... -0.02778059  0.00320682
  0.00601413]",0
Self-Criticalness,Hypercritical,Nitpicking,Find fault,Nitpicking,"[ 0.01039923  0.00872448 -0.01124377 ... -0.02241597 -0.00846682
  0.00034779]",0
Self-Criticalness,Hypercritical,Excessively strict,Critique thoroughly,Strictness,"[ 0.04344669  0.01167235 -0.0044982  ... -0.02132159  0.00262574
 -0.01891107]",0
Self-Criticalness,Hypercritical,Fussy,Magnify flaws,Severity,"[ 0.02562585  0.00884335  0.01836299 ... -0.03381496 -0.01752497
 -0.00692839]",0
Self-Criticalness,Hypercritical,Severe,Zero in,Scrutiny,"[ 0.01557455  0.01958748  0.0064731  ... -0.01311047 -0.00404813
 -0.00956689]",0
Self-Criticalness,Relentless,Unremitting,Press on,Relentlessness,"[ 0.0472035   0.0261289   0.00767546 ... -0.02364688 -0.00622761
 -0.00092935]",0
Self-Criticalness,Relentless,Unrelenting,Pursue flaws,Unremitting pressure,"[ 0.03140635  0.01055247  0.03758415 ... -0.04382282 -0.02101365
 -0.00526863]",0
Self-Criticalness,Relentless,Incessant,Never relent,Unyielding pursuit,"[ 0.05365584  0.00355668  0.02438236 ... -0.02562711 -0.00230278
  0.00494237]",0
Self-Criticalness,Relentless,Unyielding,Batter,Incessancy,"[ 0.05276196 -0.00439419  0.01779883 ... -0.01992454  0.00303191
  0.02937918]",0
Self-Criticalness,Relentless,Unceasing,Hound,Continuity,"[ 0.04860308  0.01593863  0.02542387 ... -0.02930526 -0.00562723
 -0.00971906]",0
Self-Criticalness,Relentless,Continuous,Hammer at,Persistence,"[ 0.05072602  0.06023714  0.03220107 ... -0.03094225 -0.00552873
  0.00534612]",0
Self-Criticalness,Exacting,Demanding,Demand perfection,Exactitude,"[ 0.02994049  0.00580666  0.01522    ... -0.02560661  0.00428981
 -0.02146372]",0
Self-Criticalness,Exacting,Strict,Scrutinize,Stringency,"[ 0.02299453  0.02300932  0.00601111 ... -0.0353125   0.00166267
 -0.00936787]",0
Self-Criticalness,Exacting,Stringent,Enforce standards,Rigor,"[ 0.04556784  0.03472533  0.00862272 ... -0.03824182  0.00231685
 -0.01268134]",0
Self-Criticalness,Exacting,Rigorous,Uphold rigor,Scrupulousness,"[ 0.01349792  0.03192477  0.02210939 ... -0.03495578  0.00342405
 -0.00452173]",0
Self-Criticalness,Exacting,Scrupulous,Critique meticulously,Precision,"[ 0.03407719  0.02825406  0.01657809 ... -0.03315618  0.01458753
 -0.00771713]",0
Self-Criticalness,Exacting,Precise,Insist on detail,Meticulousness,"[ 0.04255771  0.01615769  0.00572708 ... -0.02304525 -0.00319217
 -0.01005748]",0
Self-Criticalness,Merciless,Ruthless,Attack flaws,Mercilessness,"[ 0.0212477   0.02899853  0.03306453 ... -0.03046681 -0.00671314
  0.00628254]",0
Self-Criticalness,Merciless,Pitiless,Show no pity,Ruthlessness,"[ 0.04726578  0.01323914  0.00620308 ... -0.00628048  0.01029055
  0.00052429]",0
Self-Criticalness,Merciless,Cruel,Tear down,Pitilessness,"[ 0.05636323 -0.00477938  0.00957331 ... -0.00664894  0.01120281
 -0.00672532]",0
Self-Criticalness,Merciless,Brutal,Crush,Brutality,"[ 0.03044755  0.0361612   0.01028306 ... -0.005869   -0.01004057
  0.00800972]",0
Self-Criticalness,Merciless,Inhumane,Devastate,Inhumanity,"[ 0.0384079   0.01385748  0.01370575 ...  0.00331084 -0.0067156
  0.00075411]",0
Self-Criticalness,Merciless,Severe,Eviscerate,Severity,"[ 0.0373738   0.01820696  0.0145764  ...  0.00013656 -0.00704049
 -0.00629735]",0
Self-Criticalness,Demanding,Tough,Require effort,Demand,"[ 0.03353902  0.02260366  0.01071548 ...  0.00240219 -0.00630689
 -0.0220906 ]",0
Self-Criticalness,Demanding,Hard to please,Expect results,Strain,"[ 0.04012045  0.00369993  0.01638227 ... -0.02064635 -0.01129761
 -0.02115921]",0
Self-Criticalness,Demanding,Exacting,Push,Effort requirement,"[ 0.02058391  0.02947837  0.00869066 ... -0.01288314 -0.00140386
 -0.01229357]",0
Self-Criticalness,Demanding,Rigorous,Insist,High expectation,"[ 0.04264447  0.00102166  0.01591323 ... -0.00711613 -0.01012321
 -0.03463556]",0
Self-Criticalness,Demanding,Strict,Challenge,Challenge,"[ 0.03570521 -0.00719839  0.01617751 ... -0.02260626 -0.01975407
 -0.0198597 ]",0
Self-Criticalness,Demanding,Stringent,Press,Burden,"[ 0.05553531  0.01164242  0.01633486 ... -0.02989618 -0.01476265
 -0.01568179]",0
Suicidal Thoughts or Wishes,Hopeless,Despairing,Contemplate suicide,Suicidal ideation,"[ 0.02329949 -0.03996558  0.0553793  ...  0.01340443 -0.03322208
  0.0236986 ]",2
Suicidal Thoughts or Wishes,Hopeless,Fatalistic,Consider,Death wish,"[ 0.02739814 -0.0238143   0.06167142 ...  0.02341934 -0.034756
  0.03341023]",2
Suicidal Thoughts or Wishes,Hopeless,Despondent,Ponder,Suicidal thinking,"[ 0.02008917 -0.05291922  0.06793217 ...  0.02378489 -0.02661779
  0.02942193]",2
Suicidal Thoughts or Wishes,Hopeless,Morbid,Obsess over,Death obsession,"[ 0.03884785 -0.01325949  0.05396157 ...  0.02250265 -0.02607116
  0.01920002]",2
Suicidal Thoughts or Wishes,Hopeless,Defeated,Dwell on,Morbid thoughts,"[ 0.04668351 -0.03496173  0.06550235 ...  0.02479607 -0.03408914
  0.02875181]",2
Suicidal Thoughts or Wishes,Hopeless,Withdrawn,Ruminate,Hopelessness,"[ 0.0225545  -0.03643532  0.05791299 ...  0.01152064 -0.03513722
  0.02273151]",2
Suicidal Thoughts or Wishes,Desperate,Frantic,Plead for help,Desperation,"[ 0.01559205 -0.01967814  0.0491511  ...  0.02792408 -0.03233469
  0.00526988]",2
Suicidal Thoughts or Wishes,Desperate,Panicked,Scream for relief,Plea,"[ 0.02064063 -0.01649295  0.03413106 ...  0.02955046 -0.03776202
  0.01237321]",2
Suicidal Thoughts or Wishes,Desperate,Cornered,Seek an exit,Crisis,"[-0.0102629  -0.0208948   0.07109459 ...  0.00833332 -0.05553496
  0.00428966]",2
Suicidal Thoughts or Wishes,Desperate,Out-of-options,Feel cornered,Breaking point,"[ 0.01968513 -0.03034174  0.07329381 ...  0.02856564 -0.0504709
  0.02072119]",2
Suicidal Thoughts or Wishes,Desperate,Last-resort,Abandon caution,Last resort,"[ 0.04579891  0.00134567  0.0651458  ...  0.03135795 -0.04902852
  0.01163428]",2
Suicidal Thoughts or Wishes,Desperate,Despair-driven,Look for final measure,Edge,"[ 0.02749157 -0.01789977  0.0709498  ...  0.04810656 -0.04415179
  0.00229465]",2
Suicidal Thoughts or Wishes,Self-destructive,Self-harming,Hurt oneself,Self-destruction,"[ 0.02655152 -0.01872276  0.05837746 ...  0.01029338 -0.01752152
  0.01638932]",2
Suicidal Thoughts or Wishes,Self-destructive,Self-sabotaging,Sabotage well-being,Self-sabotage,"[ 0.02220511 -0.00652337  0.06796844 ...  0.00445811 -0.02768873
  0.00833938]",2
Suicidal Thoughts or Wishes,Self-destructive,Self-wounding,Damage personal prospects,Self-harm,"[ 1.46474643e-02 -1.58106213e-05  7.72774890e-02 ...  2.87954160e-03
 -1.58080962e-02  1.84966475e-02]",2
Suicidal Thoughts or Wishes,Self-destructive,Self-ruining,Leap into harm,Self-inflicted damage,"[ 0.02658438 -0.00751392  0.05525155 ...  0.01076827 -0.02467517
  0.02568763]",2
Suicidal Thoughts or Wishes,Self-destructive,Self-dooming,Ruin opportunities,Self-ruin,"[ 0.01075649  0.00201239  0.06371263 ...  0.0047585  -0.03214126
  0.02011678]",2
Suicidal Thoughts or Wishes,Self-destructive,Self-annihilating,Destroy self,Self-annihilation,"[ 0.03195985 -0.01222543  0.05903813 ...  0.01539126 -0.01463749
  0.0185212 ]",2
Suicidal Thoughts or Wishes,Terminal,End-stage,Accept finality,Terminal stage,"[ 0.04364429 -0.01963217  0.06448794 ...  0.04743405 -0.01776835
  0.02436936]",2
Suicidal Thoughts or Wishes,Terminal,Irreversible,Stop continuing,Irreversibility,"[ 0.03544943 -0.00041554  0.04913166 ...  0.01802086 -0.00586011
  0.02065662]",2
Suicidal Thoughts or Wishes,Terminal,No recovery,Cease living,Dead end,"[ 0.0353916  -0.01750001  0.08746995 ...  0.02463857 -0.02640062
  0.01945785]",2
Suicidal Thoughts or Wishes,Terminal,Point-of-no-return,Refuse help,Last chance,"[ 0.0155059   0.00433494  0.05689471 ...  0.02615129 -0.02495853
  0.0134782 ]",2
Suicidal Thoughts or Wishes,Terminal,Dead-end,Surrender fate,No return,"[ 0.01098182 -0.02014957  0.07088332 ...  0.04065896 -0.02187368
  0.02553179]",2
Suicidal Thoughts or Wishes,Terminal,Last-chance,Cross the line,Final crossing,"[ 0.0286906  -0.01253335  0.06437583 ...  0.03256771 -0.0463987
  0.02264548]",2
Suicidal Thoughts or Wishes,Surrendering,Yielding,Surrender,Surrender,"[ 0.00964958 -0.02817353  0.0515924  ...  0.01304576 -0.02793727
  0.02014082]",2
Suicidal Thoughts or Wishes,Surrendering,Conceding,Throw in the towel,Concession,"[ 0.01576398 -0.04140672  0.04552037 ...  0.00847502 -0.02406634
  0.02951618]",2
Suicidal Thoughts or Wishes,Surrendering,Giving up,Lay down arms,Final resignation,"[ 0.01609384 -0.01868035  0.06334075 ...  0.03471671 -0.03899882
  0.01643871]",2
Suicidal Thoughts or Wishes,Surrendering,Giving in,Cease fighting,Giving up,"[ 0.01723295 -0.02910578  0.05787829 ...  0.00666545 -0.02560642
  0.03196637]",2
Suicidal Thoughts or Wishes,Surrendering,Succumbing,Abandon effort,Yieldingness,"[ 0.01919188 -0.01528429  0.05548486 ...  0.01489497 -0.02096543
  0.01857186]",2
Suicidal Thoughts or Wishes,Surrendering,Resigning,Relinquish hope,No more fight,"[ 0.02423127 -0.00625597  0.03623367 ...  0.03082693 -0.02912848
  0.02450019]",2
Suicidal Thoughts or Wishes,Escape-seeking,Fleeing reality,Seek escape,Escape attempt,"[ 0.00724367 -0.00069995  0.06895471 ...  0.01103514 -0.0514476
  0.00957373]",2
Suicidal Thoughts or Wishes,Escape-seeking,Avoidant,Run away,Avoidance,"[ 0.00857796  0.01041919  0.08647273 ...  0.00104156 -0.04384289
  0.01730032]",2
Suicidal Thoughts or Wishes,Escape-seeking,Evasive,Dodge problems,Flight,"[ 0.0293668  -0.01481274  0.07553203 ...  0.00922087 -0.04829546
  0.01752879]",2
Suicidal Thoughts or Wishes,Escape-seeking,Flight-minded,Hide from life,Runaway,"[ 0.01070682 -0.00966314  0.06346728 ...  0.02401188 -0.05272397
  0.01388894]",2
Suicidal Thoughts or Wishes,Escape-seeking,Getaway-driven,Avoid solutions,Elusion,"[ 0.00908804 -0.02279104  0.06714844 ...  0.00239709 -0.04154959
  0.02143194]",2
Suicidal Thoughts or Wishes,Escape-seeking,Elusive,Evade responsibilities,Hiding place,"[ 0.02189188 -0.01556553  0.07961786 ... -0.01545175 -0.05731636
  0.01649097]",2
Crying,Tearful,Weeping,Cry,Tears,"[ 0.01973088 -0.00395667  0.01663831 ... -0.01543487  0.01961893
 -0.00534203]",2
Crying,Tearful,Sobbing,Weep,Crying,"[ 0.02073766 -0.01395545 -0.01277564 ... -0.01616675  0.02979859
  0.00830585]",2
Crying,Tearful,Mournful,Sob,Weeping,"[ 0.02454375  0.00837571 -0.00977166 ... -0.00928551  0.02869688
  0.00309575]",2
Crying,Tearful,Grieving,Lament,Sobbing,"[ 0.01844567 -0.00137772 -0.0130628  ...  0.00173836  0.02845033
  0.00786674]",2
Crying,Tearful,Emotional,Wail,Lamentation,"[ 0.01751504 -0.00279141 -0.00370322 ...  0.00399374  0.01308377
 -0.00577534]",2
Crying,Tearful,Distraught,Sniffle,Mourning,"[ 0.02217713  0.03568269 -0.03624822 ... -0.027442    0.01602354
 -0.00165537]",2
Crying,Weepy,Tear-laden,Break down,Weepiness,"[ 0.01760497 -0.01273828 -0.02220471 ... -0.01154043  0.02301241
  0.01608541]",2
Crying,Weepy,Moist-eyed,Tear up,Moist eyes,"[ 0.02521851  0.01897353 -0.03707697 ... -0.02225741  0.00066265
 -0.0121251 ]",2
Crying,Weepy,Overwrought,Hiccup sobs,Overwrought emotion,"[-0.01280569 -0.002449   -0.04699759 ... -0.02689918  0.04323547
 -0.0005711 ]",2
Crying,Weepy,Teary,Choke back tears,Teary reaction,"[ 0.02987194  0.00773547 -0.04973837 ... -0.01544203  0.03481686
  0.01505164]",2
Crying,Weepy,Upset,Feel chest tighten,Upset feeling,"[ 0.02082471 -0.00861162 -0.06049398 ... -0.01053196  0.00214128
 -0.00734247]",2
Crying,Weepy,Inconsolable,Release sorrow,Inconsolability,"[ 0.04506065  0.00736967 -0.00896516 ...  0.00395766 -0.00170773
  0.03204804]",2
Crying,Teary-eyed,Mist-eyed,Blink back tears,Teary eyes,"[ 0.00763614 -0.00101401 -0.02054968 ... -0.01026084 -0.00073973
 -0.00555737]",2
Crying,Teary-eyed,Tear-streaked,Blur vision,Mistiness,"[ 0.01455812  0.00929257 -0.05885544 ... -0.01538132 -0.01337893
 -0.00667463]",2
Crying,Teary-eyed,Red-eyed,Steady gaze,Redness,"[ 0.01554513 -0.00449583 -0.02256369 ... -0.01080971 -0.01123252
  0.00138292]",2
Crying,Teary-eyed,Vision-blurred,Sniff tearfully,Blurred vision,"[-0.01374393  0.00734392 -0.05059941 ... -0.02614351 -0.00200224
 -0.02035132]",2
