Factor,Adjective,Synonym,Verb,Noun,Embedding,Cluster
Need for Admiration,Self-Adulatory,Egotistic,Extol oneself,Self-flattery,"[ 0.03848511 -0.054363   -0.01354209 ... -0.0108726   0.02256551
  0.00472027]",3
Need for Admiration,Praise-Focused,Acclaim-seeking,Crave applause,Praise,"[ 0.00251847 -0.00902553 -0.008484   ... -0.01757896  0.00910885
 -0.01214976]",3
Need for Admiration,Praise-Focused,Applause-craving,Seek acclaim,Acclaim,"[ 0.02607798 -0.01148486  0.0134097  ... -0.02144411  0.00613809
 -0.0067797 ]",3
Need for Admiration,Praise-Focused,Laudation-oriented,Pursue laudation,Laudation,"[ 0.01554353 -0.02428939  0.00291003 ... -0.00645077 -0.00170117
 -0.00640522]",3
Need for Admiration,Praise-Focused,Hype-hungry,Chase praise,Applause,"[ 0.01681848 -0.01374341 -0.03127966 ... -0.02644416  0.01018478
 -0.01792158]",3
Need for Admiration,Recognition-Hungry,Esteem-craving,Hunger for recognition,Recognition,"[-0.00026243  0.00238504 -0.02447654 ...  0.01518165  0.02170098
 -0.0164726 ]",3
Need for Admiration,Recognition-Hungry,Acknowledgment-needy,Desire acknowledgment,Acknowledgment,"[ 0.0036767  -0.01817123 -0.03387764 ... -0.00179727  0.01786998
 -0.01537777]",3
Need for Admiration,Recognition-Hungry,Honor-seeking,Seek honor,Honor,"[ 0.01046932 -0.02802167 -0.01990865 ...  0.00491367  0.00221344
 -0.0267377 ]",3
Need for Admiration,Recognition-Hungry,Fame-hungry,Crave fame,Fame,"[ 0.01842893 -0.02293154 -0.04358291 ...  0.0073456   0.01786611
 -0.01483551]",3
Need for Admiration,Validation-Seeking,Approval-needy,Seek validation,Validation,"[ 0.01124697 -0.00224232  0.01858195 ... -0.01278474 -0.01023037
 -0.00977354]",3
Need for Admiration,Validation-Seeking,Affirmation-craving,Pursue approval,Approval,"[ 0.01280259  0.01957503  0.00299866 ... -0.02711601 -0.01159393
 -0.00848032]",3
Need for Admiration,Validation-Seeking,Endorsement-seeking,Crave affirmation,Affirmation,"[ 0.03900067  0.0112395  -0.01646871 ... -0.01080925 -0.02278349
 -0.00021058]",3
Need for Admiration,Validation-Seeking,Validation-dependent,Solicit endorsement,Endorsement,"[ 0.05399833 -0.01606924  0.00464734 ... -0.00920265 -0.02626295
  0.00095212]",3
Need for Admiration,Egotistic,Self-important,Boast about oneself,Egotism,"[ 0.04423381 -0.04488013 -0.01529182 ...  0.01622251  0.02905833
  0.01056079]",3
Need for Admiration,Egotistic,Self-obsessed,Exalt oneself,Self-importance,"[ 0.04178119 -0.04264944  0.01896993 ...  0.01732551  0.00561073
  0.00067339]",3
Need for Admiration,Egotistic,Narcissistic,Show off,Narcissism,"[ 0.03644193 -0.01225522 -0.01952907 ...  0.00791469  0.01535371
 -0.00141051]",3
Need for Admiration,Egotistic,Conceited,Self-aggrandize,Conceit,"[ 0.04568892 -0.0438363  -0.01565193 ...  0.01412624  0.00509812
  0.01512066]",3
Self-Absorption,Self-Absorbed,Egocentric,Focus on oneself,Self-absorption,"[ 0.0215894   0.00349798  0.01399192 ... -0.01280195  0.0208048
 -0.00271992]",3
Self-Absorption,Self-Absorbed,Self-centered,Preoccupy,Egocentrism,"[ 0.0345599   0.01611768  0.00600037 ... -0.01538952  0.01529149
 -0.00686507]",3
Self-Absorption,Self-Absorbed,Preoccupied,Center,Self-centeredness,"[-0.00165223 -0.00061365  0.01989936 ... -0.02675359  0.01389501
 -0.00481938]",3
Self-Absorption,Self-Absorbed,Self-involved,Obsess,Preoccupation,"[ 8.25341977e-03  1.07684722e-02  1.81943818e-03 ... -1.49024092e-02
  9.20740515e-03 -7.79743059e-05]",3
Self-Absorption,Self-Fixated,Obsessed,Fixate on oneself,Self-fixation,"[ 0.00763232  0.00966893  0.01967174 ... -0.00589952  0.0062601
  0.01276727]",3
Self-Absorption,Self-Fixated,Fixated,Obsess over,Obsession,"[ 0.00808767  0.01456217  0.00388397 ... -0.01035483 -0.00505389
  0.01796291]",3
Self-Absorption,Self-Fixated,Inward-focused,Wallow in,Inward fixation,"[-0.02224918  0.02133445  0.03779968 ... -0.02122186 -0.00266505
  0.02875084]",3
Self-Absorption,Self-Fixated,Self-obsessed,Concentrate on oneself,Self-obsession,"[ 0.02928191  0.00366726  0.00836726 ... -0.01349581  0.00150871
  0.00250456]",3
Self-Absorption,Self-Preoccupied,Engrossed,Preoccupy oneself,Preoccupation,"[ 0.0171485  -0.00202255 -0.00809713 ... -0.01316562  0.0031946
  0.00894073]",3
Self-Absorption,Self-Preoccupied,Absorbed,Engross,Engrossment,"[ 0.00993337  0.0137047  -0.01092888 ... -0.02038992  0.00479229
  0.00933024]",3
Self-Absorption,Self-Preoccupied,Preoccupied,Immerse oneself,Immersion,"[-0.00709166  0.01287895 -0.00028377 ... -0.02713394 -0.00404214
  0.00250842]",3
Self-Absorption,Self-Preoccupied,Ruminative,Worry over,Self-preoccupation,"[ 0.0136012   0.01160308  0.00659027 ... -0.01939222  0.02007929
  0.00581206]",3
Self-Absorption,Self-Obsessive,Compulsive,Obsess,Obsession,"[ 0.03203839  0.01542917  0.00799485 ... -0.01474327  0.00831936
  0.02042964]",3
Self-Absorption,Self-Obsessive,Obsessive,Ruminate,Compulsion,"[ 0.02887563  0.03380417  0.01787891 ... -0.0208094   0.01073031
  0.01215115]",3
Self-Absorption,Self-Obsessive,Fixated,Dwell on,Rumination,"[ 0.02851832  0.03430297  0.02128751 ... -0.02397737  0.012813
  0.02713001]",3
Self-Absorption,Self-Obsessive,Overindulgent,Brood over,Brooding,"[ 0.02677187  0.01669627 -0.00171034 ... -0.01765512  0.01273147
  0.02263204]",3
Self-Absorption,Self-Immersed,Inwardly absorbed,Immerse oneself,Immersion,"[-0.02275129  0.00986167  0.00825047 ... -0.03161291  0.00213554
  0.00977833]",3
Self-Absorption,Self-Immersed,Engulfed,Engulf,Engulfment,"[ 0.00088299  0.01402282  0.018935   ... -0.02223778  0.00347597
  0.01200057]",3
Self-Absorption,Self-Immersed,Deeply involved,Plunge into,Submersion,"[-0.0303473   0.03150582  0.01087163 ... -0.02047171  0.01758957
  0.00421373]",3
Self-Absorption,Self-Immersed,Lost in self,Submerge,Inward absorption,"[-0.00683742  0.02998212  0.01476938 ... -0.02801472  0.01737411
  0.00775877]",3
Self-Absorption,Ego-Driven,Egotistic,Drive by ego,Egoism,"[ 0.01777465  0.03799181  0.00452663 ...  0.01012186 -0.00079689
  0.00319419]",3
Self-Absorption,Ego-Driven,Self-motivated,Prioritize oneself,Self-interest,"[ 0.01602294  0.01265569  0.0331017  ...  0.01037282 -0.01003752
 -0.00983064]",3
Self-Absorption,Ego-Driven,Self-centered,Exalt the self,Egocentrism,"[ 0.03588268  0.01024926  0.02038913 ... -0.00329905  0.02010196
 -0.00793139]",3
Self-Absorption,Ego-Driven,Egocentric,Dominate with ego,Egotism,"[ 0.03494503  0.01915465  0.01949379 ... -0.00191953  0.02066043
  0.00405612]",3
Overconfidence,Overconfident,Cocky,Overestimate,Overconfidence,"[ 0.03899731 -0.06132759 -0.00684067 ... -0.02090713  0.02655573
  0.01949865]",2
Overconfidence,Overconfident,Arrogant,Boast,Hubris,"[ 0.02950107 -0.05384316 -0.00880585 ... -0.02610622  0.02383805
  0.02302269]",2
Overconfidence,Overconfident,Hubristic,Exude confidence,Arrogance,"[ 0.03021176 -0.07750355 -0.01174252 ... -0.03799136  0.01363624
  0.01098942]",2
Overconfidence,Overconfident,Over-assured,Assert dominantly,Self-assuredness,"[ 0.05621966 -0.05752239  0.01784728 ...  0.01043625  0.00791765
  0.02265288]",2
Overconfidence,Cocky,Brazen,Strut,Cockiness,"[ 0.04237333 -0.04481125  0.0064467  ... -0.02500317  0.00620726
  0.02678807]",2
Overconfidence,Cocky,Cheeky,Swagger,Swagger,"[ 0.05475933 -0.04251092 -0.01557937 ... -0.02542291  0.01309982
  0.03770118]",2
Overconfidence,Cocky,Bold,Boast,Bravado,"[ 0.04663416 -0.04000188 -0.00762118 ... -0.02191925  0.01261769
  0.02896791]",2
Overconfidence,Cocky,Impertinent,Show off,Impertinence,"[ 0.04629969 -0.05984942 -0.02227056 ... -0.0122452   0.00841813
  0.03099139]",2
Overconfidence,Brash,Impulsive,Rush,Brashness,"[ 0.01560299 -0.00661641 -0.00685417 ... -0.04909742  0.00240546
  0.01078836]",2
Overconfidence,Brash,Rash,Barge in,Impulsiveness,"[ 0.02808417  0.01514226  0.00026924 ... -0.03841688  0.00132132
  0.0081175 ]",2
Overconfidence,Brash,Bold,Push forward,Rashness,"[ 0.03246356 -0.02999318  0.01013918 ... -0.03216045 -0.00529314
  0.00376051]",2
Overconfidence,Brash,Impetuous,Charge,Boldness,"[ 0.03699303 -0.04885815  0.00666112 ... -0.03610091 -0.00492522
  0.01442996]",2
Overconfidence,Self-Exalting,Self-aggrandizing,Exalt,Self-aggrandizement,"[ 0.03300446 -0.06020658  0.01608573 ... -0.01561177  0.01123847
  0.01163343]",3
Overconfidence,Self-Exalting,Grandiloquent,Inflate,Grandiosity,"[ 0.03166655 -0.04882797  0.00703618 ... -0.01710173  0.01663912
  0.01880295]",3
Overconfidence,Self-Exalting,Inflated,Self-aggrandize,Exaltation,"[ 0.0373501  -0.06027213  0.01276274 ... -0.01556254  0.00749038
  0.01781693]",3
Overconfidence,Self-Exalting,Pretentious,Celebrate oneself,Inflation,"[ 0.04601635 -0.06338324  0.00429373 ... -0.03473378  0.01125304
  0.0148416 ]",3
Overconfidence,Presumptuous,Overstepping,Presume,Presumption,"[ 0.03166169 -0.07207832 -0.02412105 ... -0.02088292  0.00841763
  0.01231538]",2
Overconfidence,Presumptuous,Impudent,Overstep,Impudence,"[ 0.04739556 -0.07398762 -0.02006892 ... -0.02563709  0.00044948
  0.03085266]",2
Overconfidence,Presumptuous,Forward,Assume,Overstepping,"[ 0.04131259 -0.06336212 -0.008155   ... -0.02395767  0.01221356
  0.01918733]",2
Overconfidence,Presumptuous,Impertinent,Take liberties,Bold assumption,"[ 0.04018689 -0.07260904 -0.00287102 ... -0.02041944 -0.01066908
  0.02378317]",2
Overconfidence,Smug,Self-satisfied,Smirk,Smugness,"[ 0.035297   -0.03865725 -0.0420175  ... -0.02721229  0.00743851
  0.01321124]",2
Overconfidence,Smug,Complacent,Exude satisfaction,Complacency,"[ 0.06124123 -0.04737641 -0.01672629 ... -0.02542868  0.01125411
  0.01649029]",2
Overconfidence,Smug,Self-congratulatory,Beam,Self-satisfaction,"[ 0.06111645 -0.03043544 -0.00425528 ... -0.02762672  0.02956059
  0.01507959]",2
Overconfidence,Smug,Content,Display complacency,Contentment,"[ 0.06996914 -0.03637653 -0.01756962 ... -0.00822802  0.01705923
  0.00738125]",2
Assertiveness,Assertive,Decisive,Assert,Assertiveness,"[ 0.00314071 -0.01492321  0.01004745 ... -0.00034811 -0.00448119
  0.03663865]",2
Assertiveness,Assertive,Forceful,Declare,Confidence,"[ 0.01528091 -0.01976758 -0.0013602  ...  0.00432643 -0.00774242
  0.017364  ]",2
Assertiveness,Assertive,Confident,State firmly,Decisiveness,"[ 0.01937145 -0.03489318 -0.00733767 ... -0.00343505 -0.00406131
  0.0124911 ]",2
Assertiveness,Assertive,Determined,Insist,Forcefulness,"[-0.00655957 -0.01332875  0.00361228 ...  0.00662823 -0.03304721
  0.01438406]",2
Assertiveness,Decisive,Resolute,Decide,Decisiveness,"[ 0.01292296 -0.00589156  0.01356631 ...  0.00775518 -0.02460118
  0.03541227]",2
Assertiveness,Decisive,Determined,Resolve,Resolution,"[ 0.01550443 -0.01262609  0.02486643 ...  0.00385014 -0.02304151
  0.02946583]",2
Assertiveness,Decisive,Unwavering,Determine,Determination,"[ 0.00987921 -0.0138437   0.02121041 ... -0.00637024 -0.02589378
  0.0369545 ]",2
Assertiveness,Decisive,Firm,Conclude,Finality,"[ 0.01809127 -0.02106361  0.00540523 ...  0.02453611 -0.01069614
  0.0356681 ]",2
Assertiveness,Commanding,Authoritative,Command,Command,"[ 0.03625322 -0.00349256  0.02517899 ... -0.00526805 -0.01195223
  0.01414725]",2
Assertiveness,Commanding,Dominant,Direct,Authority,"[-0.00129062 -0.00460899  0.03881099 ... -0.01425385 -0.01525234
  0.02488997]",2
Assertiveness,Commanding,Imperious,Dictate,Dominance,"[ 0.02547461  0.00271445  0.03744565 ... -0.01573006 -0.01574452
  0.01562886]",2
Assertiveness,Commanding,Controlling,Lead,Leadership,"[ 0.01163106 -0.02319341  0.04517769 ... -0.02330333 -0.01791719
  0.01563632]",2
Assertiveness,Bold,Daring,Dare,Boldness,"[ 0.02526674 -0.01797087  0.03116488 ... -0.0179248  -0.03495873
  0.02214872]",2
Assertiveness,Bold,Audacious,Venture,Courage,"[ 0.01225393 -0.02483154  0.03243052 ... -0.02438455 -0.01714008
  0.00187084]",2
Assertiveness,Bold,Fearless,Risk,Audacity,"[ 0.023601   -0.02143991  0.02775217 ... -0.01634035 -0.01896787
  0.00647162]",2
Assertiveness,Bold,Intrepid,Challenge,Fearlessness,"[ 0.01851559 -0.0278987   0.04270178 ... -0.00980606 -0.03916157
  0.01350291]",2
Assertiveness,Insistent,Persistent,Insist,Insistence,"[ 0.00473949 -0.01638116  0.02753201 ...  0.00363706 -0.02878974
  0.02497053]",2
Assertiveness,Insistent,Unyielding,Persist,Persistence,"[ 0.01329158 -0.00881592  0.03610616 ... -0.0056115  -0.01590176
  0.02205485]",2
Assertiveness,Insistent,Tenacious,Demand,Tenacity,"[ 0.00016146  0.01155249  0.03728912 ...  0.00167266 -0.01160453
  0.00355719]",2
Assertiveness,Insistent,Relentless,Press,Relentlessness,"[ 0.01771018  0.00732904  0.01536362 ... -0.01159803 -0.02582801
  0.00793549]",2
Assertiveness,Determined,Driven,Persevere,Determination,"[ 0.01634111 -0.03535075  0.01774711 ... -0.00859379 -0.04909508
  0.01730235]",2
Assertiveness,Determined,Purposeful,Strive,Resolve,"[ 0.02053258 -0.01511303  0.01304215 ...  0.00819541 -0.05566414
  0.00569493]",2
Assertiveness,Determined,Committed,Endeavor,Commitment,"[ 0.02788218 -0.03289407  0.02166054 ... -0.00158782 -0.04038308
  0.00260855]",2
Assertiveness,Determined,Resolute,Persist,Perseverance,"[ 0.02453976 -0.02230083  0.03376058 ... -0.00460673 -0.04047734
  0.01822069]",2
Contingent Self-Esteem,Contingent,Fragile,Fluctuate,Contingent self-esteem,"[ 0.0466937   0.01124881  0.00589737 ... -0.04553444 -0.00776431
  0.00305821]",1
Contingent Self-Esteem,Contingent,Unstable,Depend on,Insecurity,"[ 0.03192626 -0.01267163  0.01470117 ... -0.02927225 -0.02185661
  0.00083995]",1
Contingent Self-Esteem,Contingent,Conditional,Waver,Self-doubt,"[ 0.0305204  -0.00185478 -0.0138467  ... -0.034346   -0.00084388
  0.00924051]",1
Contingent Self-Esteem,Contingent,Insecure,Vary,Fragility,"[ 0.06791718  0.00826408  0.01277548 ... -0.04013785 -0.02797072
  0.01171599]",1
Contingent Self-Esteem,Conditional,Dependent,Condition,Conditionality,"[ 0.03358077  0.00616629 -0.01159303 ... -0.02908872 -0.00963461
  0.00469405]",1
Contingent Self-Esteem,Conditional,Situational,Adapt,Provisional self-worth,"[ 0.04023851 -0.00934255  0.01763337 ... -0.03455649 -0.01203331
 -0.00067568]",1
Contingent Self-Esteem,Conditional,Provisional,Vary according to,Dependency,"[ 0.0252041   0.01511431  0.02786574 ... -0.01523653 -0.02619542
 -0.0026888 ]",1
Contingent Self-Esteem,Conditional,Uncertain,Adjust,Variability,"[ 0.02452439  0.00504128 -0.00673084 ... -0.04386698 -0.02030219
 -0.00479452]",1
Contingent Self-Esteem,Insecure,Vulnerable,Doubt,Insecurity,"[ 0.05372051 -0.01904992  0.00153697 ... -0.0440456  -0.01209363
  0.00651622]",1
Contingent Self-Esteem,Insecure,Anxious,Question,Anxiety,"[ 0.02531062 -0.02591734 -0.0136775  ... -0.04355169 -0.0037689
  0.00412831]",1
Contingent Self-Esteem,Insecure,Unsure,Falter,Uncertainty,"[ 0.03870357 -0.02282166 -0.0006536  ... -0.03897787 -0.02690872
  0.00868842]",1
Contingent Self-Esteem,Insecure,Timid,Waver,Self-doubt,"[ 0.03244025 -0.03467086 -0.01478813 ... -0.0312561  -0.00712556
  0.01619259]",1
Contingent Self-Esteem,Wavering,Fluctuating,Vacillate,Vacillation,"[ 0.01058361  0.00850625  0.00703023 ... -0.03358766 -0.0111886
  0.01340445]",1
Contingent Self-Esteem,Wavering,Vacillating,Oscillate,Oscillation,"[ 0.02202567  0.02363731 -0.00106989 ... -0.02482788  0.00411983
  0.01646481]",1
Contingent Self-Esteem,Wavering,Hesitant,Hesitate,Hesitation,"[ 0.02283972 -0.00618173  0.01126383 ... -0.03355374 -0.03003193
 -0.00075321]",1
Contingent Self-Esteem,Wavering,Unsteady,Falter,Instability,"[ 0.02642982  0.01072873  0.01020606 ... -0.03322444 -0.0245228
  0.01460632]",1
Contingent Self-Esteem,Faltering,Erratic,Falter,Faltering,"[ 0.04680257  0.00184339  0.00639541 ... -0.03019617 -0.02462586
  0.00772078]",1
Contingent Self-Esteem,Faltering,Weak,Stumble,Instability,"[ 0.04072983 -0.00375505  0.0130431  ... -0.03345871 -0.03499405
  0.01596169]",1
Contingent Self-Esteem,Faltering,Uncertain,Waver,Weakness,"[ 0.03816243 -0.00233749  0.0164119  ... -0.02959715 -0.02723583
  0.01012727]",1
Contingent Self-Esteem,Faltering,Inconsistent,Fail,Inconsistency,"[ 0.04596692 -0.00413135  0.0203145  ... -0.02942768 -0.0260258
  0.00977696]",1
Contingent Self-Esteem,Self-Doubting,Unconfident,Doubt oneself,Self-doubt,"[ 0.03712747 -0.04219751 -0.01245724 ... -0.04164297 -0.01532894
  0.0126883 ]",1
Contingent Self-Esteem,Self-Doubting,Hesitant,Question oneself,Lack of confidence,"[ 0.04290438 -0.04589     0.01854951 ... -0.03284176 -0.01687701
  0.00866657]",1
Contingent Self-Esteem,Self-Doubting,Insecure,Hesitate,Insecurity,"[ 0.04867608 -0.03139676  0.00963814 ... -0.03977293 -0.02257682
  0.00952026]",1
Contingent Self-Esteem,Self-Doubting,Unsure,Waver,Hesitation,"[ 0.0354023  -0.01373597 -0.00497143 ... -0.03582126 -0.02290825
  0.0059141 ]",1
Hiding the Self,Concealing,Secretive,Conceal,Concealment,"[ 0.02087237 -0.0226822   0.00471742 ... -0.04049864 -0.01289874
  0.01043619]",4
Hiding the Self,Concealing,Guarded,Hide,Secrecy,"[ 0.01605303 -0.01300537  0.00803406 ... -0.03617967 -0.00431124
 -0.00927877]",4
Hiding the Self,Concealing,Reticent,Suppress,Reticence,"[ 0.00308561 -0.0167693  -0.00716433 ... -0.02109355  0.01583115
  0.00655234]",4
Hiding the Self,Concealing,Cautious,Mask,Inhibition,"[ 0.01221876 -0.01437063 -0.00999988 ... -0.03764659 -0.01285911
 -0.01118378]",4
Hiding the Self,Withholding,Reserved,Withhold,Withholding,"[-0.00768415  0.0059083   0.00791497 ... -0.03731874  0.00570727
  0.01124328]",4
Hiding the Self,Withholding,Unrevealing,Keep back,Reserve,"[ 1.22079598e-02 -3.13098729e-03  1.52291218e-02 ... -2.90555619e-02
 -4.07931520e-06  4.37435046e-05]",4
Hiding the Self,Withholding,Taciturn,Refrain,Reticence,"[ 0.00266166  0.00297503 -0.00236741 ... -0.01768583  0.01843484
  0.00730668]",4
Hiding the Self,Withholding,Retentive,Suppress,Secrecy,"[ 0.02066788  0.01518196  0.01586489 ... -0.03521195 -0.00212945
 -0.00691556]",4
Hiding the Self,Masking,Camouflaging,Mask,Masking,"[-0.00887631 -0.00954393  0.01276823 ... -0.02037758 -0.04378981
 -0.01178198]",4
Hiding the Self,Masking,Disguising,Disguise,Disguise,"[-0.00747932 -0.00848345  0.00184676 ... -0.02430593 -0.02725927
 -0.00678528]",4
Hiding the Self,Masking,Veiling,Veil,Veil,"[-0.00226826 -0.01272757  0.00316701 ... -0.02837281 -0.01890528
 -0.02159966]",4
Hiding the Self,Masking,Obscuring,Cover,Camouflage,"[ 0.01656241 -0.00367569 -0.00038332 ... -0.02858572 -0.03947046
 -0.00441766]",4
Hiding the Self,Dissembling,Falsifying,Dissemble,Dissembling,"[-0.01235923 -0.00090303 -0.00818064 ... -0.0124843  -0.0218935
 -0.00336752]",4
Hiding the Self,Dissembling,Deceiving,Feign,Pretense,"[-0.00283725 -0.01019375 -0.01993703 ... -0.0317365  -0.01737951
  0.00620852]",4
Hiding the Self,Dissembling,Feigning,Pretend,Feigning,"[-0.0087772   0.01367749 -0.02378433 ... -0.0356765  -0.0154628
 -0.00128763]",4
Hiding the Self,Dissembling,Hiding true self,Misrepresent,Deception,"[-0.00587123 -0.01525503 -0.00119384 ... -0.01510988 -0.02162702
  0.00743157]",4
Hiding the Self,Veiling,Shrouding,Veil,Veil,"[ 0.00255279 -0.00395758 -0.00578155 ... -0.03930394  0.00277559
 -0.01262801]",4
Hiding the Self,Veiling,Obscuring,Shroud,Shroud,"[ 0.00398197  0.00048889 -0.02383219 ... -0.03209442  0.0141457
 -0.01337019]",4
Hiding the Self,Veiling,Covering,Obscure,Obscuration,"[ 0.00818961  0.00470086 -0.01757579 ... -0.0332557  -0.0064802
  0.0030206 ]",4
Hiding the Self,Veiling,Hiding,Cover,Covering,"[ 0.01242524 -0.0130715   0.00196188 ... -0.04028393 -0.01276376
 -0.00706277]",4
Hiding the Self,Obscuring,Blurring,Obscure,Obscurity,"[-0.00952832 -0.00029751 -0.01671    ... -0.03382948 -0.00619341
  0.00862274]",4
Hiding the Self,Obscuring,Hiding,Blur,Blurring,"[-0.02345102  0.01283408 -0.02806385 ... -0.05097919 -0.0263824
  0.0103863 ]",4
Hiding the Self,Obscuring,Masking,Muffle,Muffling,"[-0.00882971  0.02196166 -0.02803451 ... -0.0444514  -0.04880024
 -0.00435273]",4
Hiding the Self,Obscuring,Camouflaging,Dim,Dimness,"[-0.00155432 -0.00652331 -0.00256245 ... -0.03216723 -0.01548706
  0.00897149]",4
Devaluing,Devaluative,Dismissive,Devalue,Devaluation,"[ 0.01483854  0.01145644 -0.00339991 ...  0.00634412  0.00617679
  0.04263588]",1
Devaluing,Devaluative,Derogatory,Diminish,Belittlement,"[ 0.02614768  0.0029544  -0.00877189 ...  0.00845783 -0.00194282
  0.0401418 ]",1
Devaluing,Devaluative,Belittling,Belittle,Derogation,"[ 0.0222822   0.01126433 -0.00259319 ...  0.00676657  0.00189551
  0.03606904]",1
Devaluing,Devaluative,Minimizing,Disparage,Minimization,"[ 0.01587401  0.01581473  0.00199537 ... -0.0039648   0.02128392
  0.03921815]",1
Devaluing,Criticizing,Fault-finding,Criticize,Criticism,"[ 0.02476315 -0.00278291 -0.00623858 ... -0.02017521  0.01247716
  0.02277798]",1
Devaluing,Criticizing,Judgmental,Rebuke,Rebuke,"[ 0.02083871  0.00563934 -0.01478044 ... -0.02923148  0.02592306
  0.01970726]",1
Devaluing,Criticizing,Critical,Condemn,Condemnation,"[ 0.05997389  0.01094178  0.00996378 ... -0.0127507   0.01064029
  0.0151626 ]",1
Devaluing,Criticizing,Censorious,Reproach,Reproach,"[ 0.05698114 -0.0161134  -0.01850805 ... -0.03514077  0.00819374
  0.02303769]",1
Devaluing,Dismissive,Contemptuous,Dismiss,Dismissal,"[ 0.0294709   0.00866835 -0.01663608 ...  0.0100696  -0.00379566
  0.03118519]",1
Devaluing,Dismissive,Scornful,Scorn,Contempt,"[ 0.04435567  0.00906199 -0.00235242 ...  0.00637298  0.01261281
  0.02364255]",1
Devaluing,Dismissive,Disparaging,Disparage,Scorn,"[ 0.04429656  0.01732898 -0.00778559 ...  0.02333479  0.00559566
  0.02712871]",1
Devaluing,Dismissive,Snide,Reject,Disparagement,"[ 0.0428866   0.01951091 -0.03275713 ...  0.0017746  -0.00106554
  0.02633661]",1
Devaluing,Undervaluing,Underestimating,Undervalue,Undervaluation,"[ 0.00384217  0.01459603  0.01657682 ... -0.01211653  0.01746185
  0.03967198]",1
Devaluing,Undervaluing,Underrating,Underestimate,Underestimation,"[ 0.00165765  0.00873051  0.00601212 ... -0.01784937  0.01339062
  0.03664801]",1
Devaluing,Undervaluing,Belittling,Underrate,Belittlement,"[ 0.01009968 -0.00057126  0.00955241 ... -0.00695108  0.00723538
  0.03803905]",1
Devaluing,Undervaluing,Minimizing,Minimize,Minimization,"[ 0.00283179  0.00822755  0.01289126 ... -0.02356851  0.01706932
  0.05019379]",1
Devaluing,Belittling,Degrading,Belittle,Belittlement,"[ 0.01467986 -0.00937285 -0.01389522 ... -0.00283718  0.00496462
  0.04602256]",1
Devaluing,Belittling,Demeaning,Deride,Derision,"[ 0.02096574 -0.00079237  0.02370418 ...  0.01103346 -0.00173507
  0.03715008]",1
Devaluing,Belittling,Pejorative,Demean,Degradation,"[ 0.0401759   0.01631778 -0.00902043 ...  0.00455072  0.00843134
  0.03758391]",1
Devaluing,Belittling,Derogatory,Minimize,Demeaning,"[ 0.03072611  0.00674788  0.00815018 ...  0.00323298 -0.00065584
  0.04982376]",1
Devaluing,Minimizing,Downplaying,Minimize,Minimization,"[ 0.01182005  0.00785024  0.01574517 ... -0.02101838  0.02472751
  0.06098459]",1
Devaluing,Minimizing,Trivializing,Downplay,Downplaying,"[ 0.01013082  0.01518516  0.00838947 ... -0.01376847  0.02400997
  0.06398723]",1
Devaluing,Minimizing,Understating,Trivialize,Trivialization,"[-0.01611676  0.01075441 -0.00441911 ... -0.0194738   0.03116402
  0.06482354]",1
Devaluing,Minimizing,Diminishing,Understate,Understatement,"[-0.00942966 -0.00814205 -0.00369708 ... -0.02450325  0.0165154
  0.04632332]",1
Shame or Insecurity,Insecure,Ashamed,Feel shame,Shame,"[ 0.02329213 -0.07375634  0.024128   ... -0.00242652 -0.00666202
  0.00857081]",1
Shame or Insecurity,Insecure,Embarrassed,Wallow,Insecurity,"[ 0.0091296  -0.06391352  0.01635852 ... -0.01870269 -0.00689313
  0.01180322]",1
Shame or Insecurity,Insecure,Self-conscious,Lament,Self-doubt,"[ 0.04228583 -0.05938713  0.01905337 ... -0.00656077  0.0114169
  0.00116334]",1
Shame or Insecurity,Insecure,Uncertain,Doubt oneself,Embarrassment,"[ 0.02073098 -0.07139494  0.01878745 ... -0.02400986 -0.01129098
  0.00805837]",1
Shame or Insecurity,Self-Doubting,Unsure,Question oneself,Self-doubt,"[ 0.01018457 -0.06951521  0.01281955 ... -0.01732516  0.00485091
  0.02728848]",1
Shame or Insecurity,Self-Doubting,Hesitant,Waver,Hesitation,"[ 0.01423864 -0.03836846  0.03127832 ... -0.00851255 -0.01832349
  0.00585374]",1
Shame or Insecurity,Self-Doubting,Doubtful,Hesitate,Uncertainty,"[ 0.01853449 -0.05464285  0.02315399 ... -0.01585038 -0.01339936
  0.01561022]",1
Shame or Insecurity,Self-Doubting,Indecisive,Doubt,Indecision,"[ 0.0224159  -0.0379346   0.0205491  ... -0.0205491  -0.00971166
  0.02637752]",1
Shame or Insecurity,Embarrassed,Mortified,Blush,Embarrassment,"[ 0.02125238 -0.06314052 -0.01936145 ... -0.00474445 -0.01519593
  0.00248184]",1
Shame or Insecurity,Embarrassed,Abashed,Cringe,Humiliation,"[ 0.00751249 -0.05082425 -0.01410565 ... -0.00819171  0.00137129
  0.0074233 ]",1
Shame or Insecurity,Embarrassed,Humiliated,Shrink,Abashment,"[ 0.01780245 -0.04788626  0.00011563 ... -0.0058481  -0.01193026
 -0.00628868]",1
Shame or Insecurity,Embarrassed,Self-conscious,Falter,Discomfiture,"[ 0.02922412 -0.06140072  0.00564526 ...  0.00600407 -0.00186239
  0.00251679]",1
