Factor,Adjective,Synonym,Verb,Noun,Embedding,Cluster
Masculinity_Femininity,Nurturing,Caring,Nurture,Nurturing,"[ 0.02589689  0.02472851  0.00625773 ... -0.03972506 -0.00696563
 -0.00382474]",4
Masculinity_Femininity,Nurturing,Supportive,Support,Support,"[ 0.02006151  0.02399384  0.0095842  ... -0.02871262 -0.02122121
  0.00474878]",4
Masculinity_Femininity,Nurturing,Compassionate,Care for,Compassion,"[ 0.04023848  0.0111223   0.01422559 ... -0.02150138 -0.0054601
 -0.02148834]",4
Masculinity_Femininity,Nurturing,Empathetic,Protect,Empathy,"[ 0.02716766  0.01955248  0.01531268 ... -0.03677238 -0.00348
 -0.00852077]",4
Masculinity_Femininity,Nurturing,Protective,Guide,Protection,"[ 0.03651606  0.02409334  0.01510696 ... -0.01194293 -0.01148259
 -0.00630862]",4
Masculinity_Femininity,Nurturing,Gentle,Encourage,Gentleness,"[ 0.04487082  0.01765563 -0.00622982 ... -0.03426401 -0.00268359
  0.00253086]",4
Paranoia,Suspicious,Distrustful,Suspect,Suspicion,"[-0.0011607  -0.03804884 -0.03527239 ... -0.00904475 -0.0189111
 -0.01555385]",1
Paranoia,Suspicious,Dubious,Distrust,Distrust,"[-0.01621419 -0.03279104 -0.03469504 ... -0.01544353 -0.02425328
 -0.01176398]",1
Paranoia,Suspicious,Skeptical,Doubt,Skepticism,"[ 0.00914412 -0.0169205  -0.04241406 ... -0.01298649 -0.01386071
 -0.02997749]",1
Paranoia,Suspicious,Cautious,Question,Cautiousness,"[ 0.04468971 -0.02274099 -0.00586131 ... -0.03098643 -0.0028793
 -0.01747388]",1
Paranoia,Suspicious,Apprehensive,Scrutinize,Apprehension,"[-0.00552046 -0.02019923 -0.03221686 ... -0.01218748 -0.01379408
 -0.01245643]",1
Paranoia,Suspicious,Guarded,Examine,Wariness,"[ 0.00663203 -0.00824951 -0.02619634 ... -0.00662449 -0.02351186
 -0.01799208]",1
Paranoia,Persecuted,Victimized,Persecute,Persecution,"[ 0.0073078  -0.03984018  0.01549027 ... -0.00322361 -0.02437813
 -0.03148841]",1
Paranoia,Persecuted,Oppressed,Victimize,Victimization,"[ 0.01177785 -0.02728687  0.01248184 ...  0.00171159 -0.01914868
 -0.03072237]",1
Paranoia,Persecuted,Mistreated,Oppress,Oppression,"[ 0.0120766  -0.0343562   0.02401285 ...  0.00594357 -0.03648943
 -0.03926824]",1
Paranoia,Persecuted,Abused,Abuse,Abuse,"[ 0.01511213 -0.01041245  0.02687539 ... -0.00887873 -0.02069827
 -0.02697388]",1
Paranoia,Persecuted,Tormented,Torment,Torment,"[ 0.00779176 -0.0400677   0.01589401 ... -0.00607669 -0.01556874
 -0.04092524]",1
Paranoia,Persecuted,Targeted,Harass,Harassment,"[ 0.02118624 -0.01752901  0.01991478 ... -0.01810045 -0.03325797
 -0.0449154 ]",1
Paranoia,Delusional,Fantasist,Delude,Delusion,"[ 0.01719147 -0.03492689 -0.00668478 ...  0.00508158 -0.01353417
  0.0060299 ]",1
Paranoia,Delusional,Daydreamer,Fantasize,Fantasy,"[ 0.01114131 -0.02907662 -0.01024774 ... -0.02043874 -0.01828281
  0.01483617]",1
Paranoia,Delusional,Visionary,Envision,Vision,"[ 0.02284635 -0.05311412 -0.02027068 ...  0.01017899 -0.01357684
 -0.01637079]",1
Paranoia,Delusional,Idealist,Dream,Idealism,"[ 0.00400886 -0.03129778 -0.0255422  ... -0.00327868 -0.0092705
 -0.02369525]",1
Paranoia,Delusional,Hallucinatory,Hallucinate,Hallucination,"[ 0.00419267 -0.03643925 -0.01843482 ... -0.01027185 -0.01669893
 -0.02612436]",1
Paranoia,Delusional,Irrational,Misinterpret,Misinterpretation,"[ 0.01595498 -0.03263016 -0.02462497 ...  0.01984678 -0.00545683
  0.00292577]",1
Paranoia,Defensive,Protective,Defend,Defensiveness,"[ 0.00582439 -0.00974857 -0.01100081 ... -0.01420423  0.00535116
 -0.01780807]",1
Paranoia,Defensive,Wary,Protect,Protection,"[ 0.0062207  -0.01233019  0.00169327 ... -0.00907526 -0.00112607
 -0.0135165 ]",1
Paranoia,Defensive,Guarded,React,Guarding,"[-0.00831329  0.0124926  -0.01234145 ... -0.01176708  0.00462521
 -0.0251817 ]",1
Paranoia,Defensive,Hyper-vigilant,Shield,Reaction,"[ 0.00876063  0.01031378 -0.04208538 ... -0.00736494  0.00023888
 -0.01566034]",1
Paranoia,Defensive,Sensitive,Justify,Justification,"[ 0.01412695 -0.01964635 -0.02230412 ...  0.00524758 -0.01854398
 -0.02012958]",1
Paranoia,Defensive,Reactive,Guard,Shielding,"[-0.00159857 -0.00387657 -0.00519015 ... -0.01256961 -0.01437389
 -0.0126904 ]",1
Paranoia,Isolated,Withdrawn,Isolate,Isolation,"[-0.01453915 -0.05060757  0.00113236 ... -0.01230348 -0.03129946
 -0.00276193]",1
Paranoia,Isolated,Lonely,Withdraw,Withdrawal,"[-0.00191821 -0.05572763  0.00666037 ... -0.00416411 -0.03139834
 -0.01418227]",1
Paranoia,Isolated,Detached,Detach,Detachment,"[-0.00184362 -0.02607758  0.00624856 ... -0.00774976 -0.01635846
 -0.02067635]",1
Paranoia,Isolated,Aloof,Alienate,Alienation,"[ 0.0069886  -0.05436534 -0.00741021 ... -0.00010663 -0.02310956
  0.00477698]",1
Paranoia,Isolated,Disconnected,Separate,Separation,"[-0.00437631 -0.0443097  -0.00081623 ... -0.00284588 -0.03964552
 -0.02560926]",1
Paranoia,Isolated,Distant,Seclude,Seclusion,"[-0.02147393 -0.06637672 -0.00080082 ... -0.00964584 -0.04094747
 -0.01242669]",1
Paranoia,Hypervigilant,Watchful,Watch,Hypervigilance,"[-0.00428883  0.02833848 -0.03703324 ... -0.00712853 -0.01787257
 -0.02394719]",1
Paranoia,Hypervigilant,Alert,Monitor,Alertness,"[-0.01929159  0.00072216 -0.05379496 ... -0.00837814 -0.01193339
 -0.03377485]",1
Paranoia,Hypervigilant,Cautious,Scan,Caution,"[ 0.02799118  0.02390565 -0.02905432 ... -0.02449797 -0.01374499
 -0.03247159]",1
Paranoia,Hypervigilant,On edge,Survey,Edginess,"[ 0.0078833   0.01541675 -0.02716396 ... -0.01755473 -0.0330259
 -0.02267032]",1
Paranoia,Hypervigilant,Nervous,Observe,Nervousness,"[-0.00740065  0.0054557  -0.07768579 ... -0.01595283 -0.00456397
 -0.0217245 ]",1
Paranoia,Hypervigilant,Guarded,Analyze,Surveillance,"[ 0.00348959  0.02528449 -0.03638614 ... -0.01552217 -0.01712471
 -0.02564061]",1
Psychasthenia,Obsessive,Compulsive,Obsess,Obsession,"[ 0.02521048 -0.01791615 -0.02439677 ... -0.01913672  0.00512201
  0.00908159]",1
Psychasthenia,Obsessive,Fixated,Compel,Compulsion,"[ 0.01411931 -0.00899296 -0.01929663 ... -0.01441058 -0.01302705
  0.00012686]",1
Psychasthenia,Obsessive,Preoccupied,Fixate,Fixation,"[ 0.01204802 -0.0023636  -0.01818432 ... -0.02342951  0.00509306
  0.00326014]",1
Psychasthenia,Obsessive,Consumed,Preoccupy,Preoccupation,"[ 0.03433972 -0.02486276 -0.03191339 ... -0.00240492  0.02205107
 -0.00327198]",1
Psychasthenia,Obsessive,Driven,Persevere,Persistence,"[ 0.0287858  -0.01561458 -0.00039514 ... -0.02367002 -0.01304905
  0.00283086]",1
Psychasthenia,Obsessive,Persistent,Repeat,Repetition,"[ 0.02969425 -0.00975448 -0.01468558 ... -0.02227838  0.00973141
  0.01650877]",1
Psychasthenia,Anxious,Worried,Worry,Anxiety,"[-0.00216787 -0.0228877  -0.03685378 ... -0.02461088 -0.00458935
 -0.00193336]",1
Psychasthenia,Anxious,Apprehensive,Fret,Worry,"[-0.01181471 -0.009842   -0.02684313 ... -0.01827801  0.00553075
  0.01155646]",1
Psychasthenia,Anxious,Nervous,Panic,Apprehension,"[-0.01957621 -0.02327143 -0.03418785 ... -0.01200242 -0.00059192
 -0.00406545]",1
Psychasthenia,Anxious,Stressed,Stress,Stress,"[-0.00356752 -0.01529228 -0.02990309 ... -0.02165725 -0.02475114
  0.00080712]",1
Psychasthenia,Anxious,Tense,Agitate,Tension,"[-0.01578117 -0.0045578  -0.04813616 ...  0.00314002 -0.00870486
 -0.01650177]",1
Psychasthenia,Anxious,Uneasy,Brood,Uneasiness,"[-0.00663015 -0.02015097 -0.03061538 ... -0.00363429 -0.0051258
 -0.00832163]",1
Psychasthenia,Insecure,Uncertain,Doubt,Insecurity,"[ 0.01032998 -0.04366536 -0.01200942 ... -0.02603127 -0.01359475
  0.00082976]",1
Psychasthenia,Insecure,Unconfident,Waver,Uncertainty,"[ 0.00688631 -0.04225992 -0.00831496 ... -0.01782889 -0.01075183
  0.00694081]",1
Psychasthenia,Insecure,Unsure,Hesitate,Doubt,"[ 0.01306927 -0.05260661 -0.02194439 ... -0.02504506 -0.02754657
 -0.00036816]",1
Psychasthenia,Insecure,Doubtful,Falter,Hesitation,"[ 0.01319145 -0.03120461 -0.02203124 ... -0.01890775 -0.02724717
  0.00766469]",1
Psychasthenia,Insecure,Self-conscious,Question,Self-doubt,"[ 0.03333658 -0.05797541 -0.01107179 ... -0.02051811  0.00903281
  0.0095889 ]",1
Psychasthenia,Insecure,Hesitant,Second-guess,Ambivalence,"[ 0.02021527 -0.02599326 -0.01552354 ... -0.01465299 -0.02466817
  0.00723405]",1
Psychasthenia,Perfectionist,Exacting,Refine,Perfectionism,"[ 0.01295418 -0.01534247 -0.0119112  ... -0.03277091 -0.00213699
 -0.01679358]",1
Psychasthenia,Perfectionist,Fastidious,Perfect,Exactness,"[ 0.01557498 -0.0220773  -0.01643175 ... -0.01992006  0.0128287
 -0.01933868]",1
Psychasthenia,Perfectionist,Meticulous,Critique,Meticulousness,"[ 0.03198078 -0.00034604 -0.03209945 ... -0.03506612  0.00952303
 -0.02370375]",1
Psychasthenia,Perfectionist,Detail-oriented,Adjust,Scrutiny,"[ 0.01045543  0.00849018 -0.00335374 ... -0.0306672  -0.0007258
 -0.02084872]",1
Psychasthenia,Perfectionist,Uncompromising,Fine-tune,Flawlessness,"[ 0.02720104 -0.01086316 -0.00891799 ... -0.02795401  0.00128338
 -0.02244792]",1
Psychasthenia,Perfectionist,Scrupulous,Polish,Precision,"[ 0.01058316  0.00222626 -0.03448037 ... -0.02499748  0.01038527
 -0.01436682]",1
Psychasthenia,Rigid,Strict,Enforce,Rigidity,"[ 0.01025325  0.01072554 -0.01637778 ... -0.01307175  0.00449437
 -0.01498377]",1
Psychasthenia,Rigid,Unyielding,Dictate,Strictness,"[ 0.01888683  0.00293705 -0.00673259 ... -0.00911858 -0.00201088
 -0.01575449]",1
Psychasthenia,Rigid,Inflexible,Control,Inflexibility,"[-0.0065488   0.01862929  0.00076462 ... -0.01323322  0.00612768
 -0.00190932]",1
Psychasthenia,Rigid,Dogmatic,Regulate,Dogmatism,"[ 0.01842766 -0.003366   -0.00984292 ...  0.01236694  0.00437293
 -0.01766048]",1
Psychasthenia,Rigid,Stern,Mandate,Severity,"[-0.00725238  0.03181002  0.00446329 ...  0.01460369 -0.02987706
 -0.0212016 ]",1
Psychasthenia,Rigid,Uncompromising,Restrict,Toughness,"[ 0.00427792  0.01759523  0.00860263 ... -0.00431301 -0.0038938
 -0.01670611]",1
Psychasthenia,Overwhelmed,Burdened,Overload,Overwhelm,"[ 0.03051772 -0.03501938 -0.04782279 ... -0.01178031 -0.00757097
  0.00782674]",1
Psychasthenia,Overwhelmed,Overcome,Drown,Burden,"[ 0.03097572 -0.03174568 -0.04871421 ... -0.00828438 -0.00559695
  0.01131236]",1
Psychasthenia,Overwhelmed,Swamped,Exhaust,Exhaustion,"[-0.00077218 -0.02847213 -0.05437624 ... -0.00771898 -0.00410957
 -0.0051211 ]",1
Psychasthenia,Overwhelmed,Helpless,Pressure,Distress,"[ 0.0060355  -0.04287335 -0.02587692 ... -0.00413516 -0.00820416
  0.00393667]",1
Psychasthenia,Overwhelmed,Distressed,Struggle,Pressure,"[ 0.00557351 -0.030702   -0.01709058 ... -0.00468846 -0.01698376
  0.00236521]",1
Psychasthenia,Overwhelmed,Frazzled,Collapse,Strain,"[-0.00119446 -0.00948806 -0.04540446 ... -0.00194757 -0.01784927
  0.00848892]",1
Schizophrenia,Delusional,Illusional,Misinterpret,Delusion,"[ 0.00963395 -0.04840011 -0.01035887 ...  0.03292617 -0.01293334
  0.0197286 ]",1
Schizophrenia,Delusional,Fantasist,Imagine,Fantasy,"[ 0.01207287 -0.04136395 -0.01085121 ...  0.00721857 -0.01987712
  0.01737631]",1
Schizophrenia,Delusional,Visionary,Envision,Vision,"[ 0.0266308  -0.05885198 -0.01955243 ...  0.0201504  -0.00567034
 -0.01430971]",1
Schizophrenia,Delusional,Unreal,Distort,Unreality,"[ 0.00408769 -0.03044438 -0.01771334 ...  0.02233781 -0.0166811
  0.00962053]",1
Schizophrenia,Delusional,Hallucinatory,Hallucinate,Hallucination,"[ 0.01085044 -0.03575558 -0.01556743 ...  0.00116549 -0.00969526
 -0.02005063]",1
Schizophrenia,Delusional,Misguided,Fabricate,Misconception,"[ 0.04802928 -0.03304028 -0.0244713  ...  0.03798289 -0.02619047
  0.00192399]",1
Schizophrenia,Disconnected,Detached,Detach,Detachment,"[ 0.00263648 -0.00921136  0.01782797 ...  0.02162856  0.00555945
 -0.03408928]",2
Schizophrenia,Disconnected,Aloof,Withdraw,Aloofness,"[-0.00688931 -0.04373602  0.01398376 ...  0.006438    0.0014565
 -0.00067782]",2
Schizophrenia,Disconnected,Disassociated,Disassociate,Disassociation,"[-0.01345778 -0.01901099  0.00537454 ...  0.03030324 -0.00821189
 -0.00363246]",2
Schizophrenia,Disconnected,Unattached,Separate,Separation,"[ 0.01239555 -0.01804416  0.01504868 ...  0.02044053 -0.03089616
 -0.02353586]",2
Schizophrenia,Disconnected,Withdrawn,Retreat,Withdrawal,"[-0.01871726 -0.01890965  0.01566643 ...  0.00445943 -0.01161927
 -0.02762238]",2
Schizophrenia,Disconnected,Unresponsive,Isolate,Isolation,"[-0.0190053  -0.04320424 -0.00066437 ...  0.01764982 -0.028936
  0.00943844]",2
Schizophrenia,Chaotic,Disordered,Disrupt,Chaos,"[ 0.0171579  -0.01364537 -0.01962968 ...  0.00355047 -0.02655355
 -0.01440425]",0
Schizophrenia,Chaotic,Confused,Confuse,Confusion,"[ 0.01689358 -0.05728395 -0.03597421 ...  0.00469655 -0.04996574
 -0.00776684]",1
Schizophrenia,Chaotic,Disorganized,Disorganize,Disorganization,"[ 0.02693132 -0.02439009 -0.03216993 ...  0.00570711 -0.03341926
 -0.01201759]",0
Schizophrenia,Chaotic,Haphazard,Scramble,Disarray,"[ 0.02003173 -0.03099584 -0.02065402 ... -0.00040189 -0.04104134
 -0.01869825]",0
Schizophrenia,Chaotic,Erratic,Derange,Turmoil,"[ 0.00700465 -0.01037213 -0.01024093 ...  0.01310547 -0.03944761
 -0.02849966]",0
Schizophrenia,Chaotic,Frantic,Scatter,Anarchy,"[ 0.00085095 -0.0170191  -0.01653701 ...  0.00091487 -0.03243124
 -0.02109492]",0
Schizophrenia,Hallucinatory,Imaginary,Hallucinate,Hallucination,"[-0.00604961 -0.02538479 -0.02148877 ... -0.0221763  -0.00992878
 -0.02175839]",1
Schizophrenia,Hallucinatory,Unreal,Envision,Vision,"[ 0.00382604 -0.03981869 -0.03110922 ...  0.00025565 -0.01830936
 -0.02445886]",1
Schizophrenia,Hallucinatory,Fanciful,Perceive falsely,Fantasy,"[ 0.00288456 -0.02889554 -0.00846227 ... -0.02660521 -0.01870887
 -0.01629869]",1
Schizophrenia,Hallucinatory,Dreamlike,Daydream,Dream,"[-0.00487147 -0.02100543 -0.04037641 ... -0.02589606 -0.01614035
 -0.01382911]",1
Schizophrenia,Hallucinatory,Surreal,Conjure,Illusion,"[ 0.00384523 -0.02626713 -0.04239028 ... -0.01811621 -0.02601971
 -0.02166248]",1
Schizophrenia,Hallucinatory,Phantasmagoric,Misinterpret,Specter,"[ 0.02615988  0.01468129 -0.04957458 ... -0.00663753 -0.0102944
 -0.01172081]",1
Schizophrenia,Disoriented,Confused,Lose track,Disorientation,"[ 0.01361595 -0.0295355  -0.02950808 ...  0.01336913 -0.02267953
 -0.02191167]",1
Schizophrenia,Disoriented,Lost,Forget,Confusion,"[ 0.01379715 -0.04394452 -0.02788532 ...  0.01760691 -0.01881069
 -0.00521196]",2
Schizophrenia,Disoriented,Dazed,Wander,Dizziness,"[-0.01644719 -0.04264186 -0.04586416 ...  0.0102174  -0.02295893
 -0.00630028]",1
Schizophrenia,Disoriented,Bewildered,Drift,Perplexity,"[ 0.00551088 -0.0424993  -0.02494121 ...  0.00775361 -0.03321085
 -0.00858719]",1
Schizophrenia,Disoriented,Perplexed,Space out,Unawareness,"[-0.01068248 -0.03932503 -0.0284866  ...  0.01125429 -0.01301521
  0.00246106]",1
Schizophrenia,Disoriented,Discombobulated,Misjudge,Fog,"[ 0.01394445 -0.02774904 -0.05337214 ...  0.01814038 -0.02323143
  0.00917509]",1
Schizophrenia,Fragmented,Broken,Shatter,Fragmentation,"[ 0.01621355  0.00929669 -0.01315872 ... -0.00800935 -0.02116807
  0.01164174]",0
Schizophrenia,Fragmented,Scattered,Separate,Disconnection,"[ 0.01365264 -0.00064161 -0.00051652 ...  0.00214481 -0.0363044
 -0.01694858]",2
Schizophrenia,Fragmented,Splintered,Scatter,Splintering,"[ 0.0092374   0.00832541 -0.00131272 ... -0.00106745 -0.02607476
 -0.00346143]",0
Schizophrenia,Fragmented,Disconnected,Disintegrate,Shattering,"[ 0.00794706  0.01611701 -0.01083058 ...  0.01020372 -0.01489117
 -0.00899878]",2
Schizophrenia,Fragmented,Unstable,Divide,Breakdown,"[ 0.01620088  0.00368639  0.00268928 ...  0.01415518 -0.03550464
 -0.00143045]",0
Schizophrenia,Fragmented,Disjointed,Segment,Divisiveness,"[ 0.01946835  0.00838758  0.00593792 ...  0.01936807 -0.02458255
 -0.00933306]",0
Hypomania,Energetic,Active,Energize,Energy,"[ 0.00248454  0.01727378 -0.04131684 ...  0.01186645 -0.01479262
  0.01744908]",3
Hypomania,Energetic,Vigorous,Stimulate,Vigor,"[ 0.00523632  0.02284938 -0.04320661 ...  0.00804349 -0.02346542
  0.01365783]",3
Hypomania,Energetic,Dynamic,Activate,Dynamism,"[ 0.01563239  0.03323669 -0.03026454 ...  0.00613364 -0.02497753
  0.01839021]",3
Hypomania,Energetic,Lively,Animate,Vivacity,"[ 0.02777446  0.02663699 -0.02820641 ...  0.01825714 -0.02532674
  0.01975457]",3
Hypomania,Energetic,Exuberant,Invigorate,Exuberance,"[ 0.01223264  0.01215522 -0.01661049 ...  0.0057644  -0.02442305
  0.00843897]",3
Hypomania,Energetic,Hyperactive,Charge up,Hyperactivity,"[ 0.02341843  0.00057732 -0.04756239 ...  0.01228023 -0.01868906
  0.01023129]",3
Hypomania,Impulsive,Rash,Act impulsively,Impulsiveness,"[ 0.01559347  0.01119531  0.00327621 ...  0.00053383 -0.04387128
  0.01298766]",3
Hypomania,Impulsive,Reckless,Rush,Recklessness,"[ 0.04012178  0.00825952  0.00699765 ... -0.01511378 -0.04364929
  0.03699578]",3
Hypomania,Impulsive,Hasty,Hasten,Haste,"[ 0.00917555  0.00728165  0.00394035 ... -0.01269544 -0.03685101
  0.00854301]",3
Hypomania,Impulsive,Sudden,React,Suddenness,"[-0.01113477 -0.00759682 -0.0084795  ...  0.01577245 -0.04242643
  0.02852063]",3
Hypomania,Impulsive,Unthinking,Leap,Spontaneity,"[ 0.00044579 -0.00145078 -0.00570397 ...  0.0012855  -0.04445643
  0.02569541]",3
Hypomania,Impulsive,Spontaneous,Plunge,Rashness,"[-0.00456949  0.00015004  0.00829278 ...  0.00202721 -0.04247198
  0.00505514]",3
Hypomania,Excitable,Enthusiastic,Excite,Excitability,"[ 0.01024075 -0.01674282 -0.04050245 ...  0.02653655 -0.03429839
  0.0218632 ]",3
Hypomania,Excitable,Passionate,Enthuse,Enthusiasm,"[ 0.01006399 -0.00651489 -0.02510376 ...  0.02492103 -0.03260959
  0.00523932]",3
Hypomania,Excitable,Fervent,Stir,Fervor,"[-0.01251034 -0.00641256 -0.03194566 ...  0.0199697  -0.03870959
  0.01430381]",3
Hypomania,Excitable,Eager,Arouse,Eagerness,"[ 0.00527037 -0.03326157 -0.0369449  ...  0.03563341 -0.04163278
  0.01033146]",3
Hypomania,Excitable,Overzealous,Agitate,Overzealousness,"[ 0.01120391 -0.01333494 -0.0318442  ...  0.01895827 -0.02959201
  0.00868089]",3
Hypomania,Excitable,Restless,Overreact,Restlessness,"[-0.00269548 -0.0077377  -0.01880138 ...  0.01477447 -0.03386447
  0.01458206]",3
Hypomania,Talkative,Chatty,Talk,Talkativeness,"[ 0.01745445 -0.01952105 -0.00990714 ...  0.00484535 -0.01194582
  0.03418279]",3
Hypomania,Talkative,Loquacious,Chat,Loquacity,"[ 0.02379718 -0.02094374 -0.0313048  ...  0.008685   -0.00651029
  0.04449159]",3
Hypomania,Talkative,Garrulous,Express,Garrulousness,"[-0.01365922 -0.01123728 -0.03648974 ... -0.00459263  0.00920619
  0.03548467]",3
Hypomania,Talkative,Expressive,Ramble,Expression,"[ 0.01292668 -0.00892153 -0.01607712 ...  0.00363431 -0.02328216
  0.02595226]",3
Hypomania,Talkative,Verbose,Gush,Verbosity,"[-0.00112416 -0.00224468 -0.03268433 ...  0.01325709 -0.01680784
  0.02875523]",3
Hypomania,Talkative,Effusive,Elaborate,Effusiveness,"[ 0.02116731 -0.01759759 -0.00499203 ...  0.00087979 -0.02281273
  0.03391232]",3
Hypomania,Restless,Agitated,Fidget,Restlessness,"[ 0.00842203  0.00152713  0.00178895 ...  0.02069746 -0.02722198
  0.02955738]",3
Hypomania,Restless,Fidgety,Pace,Agitation,"[ 0.00542022 -0.0021523   0.00068674 ...  0.00965465 -0.03505423
  0.02010917]",3
Hypomania,Restless,Uneasy,Wander,Fidgeting,"[ 0.00069226  0.0021064   0.00375746 ...  0.0061193  -0.04252784
  0.02148604]",3
Hypomania,Restless,Hyperactive,Twitch,Uneasiness,"[ 0.00918822  0.00412985 -0.0159789  ...  0.02829915 -0.0394137
  0.01730932]",3
Hypomania,Restless,Unsettled,Shift,Tension,"[-0.00574179 -0.00315854  0.01288492 ...  0.01880741 -0.03528417
  0.00695874]",3
Hypomania,Restless,Tense,Move about,Hyperactivity,"[ 0.0049475   0.01769359 -0.02827341 ...  0.00733739 -0.0249052
  0.00682028]",3
Hypomania,Grandiose,Boastful,Boast,Grandiosity,"[ 0.02455562 -0.02086789  0.00330542 ...  0.01471435 -0.00655597
  0.02598974]",3
Hypomania,Grandiose,Pompous,Exaggerate,Boastfulness,"[ 0.01950505 -0.01706692  0.00648289 ...  0.00423502 -0.01228931
  0.02157676]",3
Hypomania,Grandiose,Exaggerated,Brag,Pompousness,"[ 0.01373325 -0.02227822  0.0043295  ... -0.00541989 -0.00989193
  0.01424637]",3
Hypomania,Grandiose,Inflated,Overestimate,Exaggeration,"[ 0.0168405  -0.02094659  0.00810813 ...  0.00272236 -0.01535621
  0.01664629]",3
Hypomania,Grandiose,Overconfident,Flaunt,Overconfidence,"[ 0.03914924 -0.04318404  0.0033733  ...  0.00067932 -0.01491121
  0.01180471]",3
Hypomania,Grandiose,Pretentious,Declare grandly,Pretension,"[ 0.02161359 -0.02871664 -0.00078052 ...  0.01891733 -0.01885934
  0.00938618]",3
Social_Introversion,Reserved,Restrained,Reserve,Reservation,"[ 0.0124002  -0.01616544 -0.00502869 ... -0.02091801  0.00531736
  0.00298291]",4
Social_Introversion,Reserved,Withdrawn,Withdraw,Withdrawal,"[ 0.00850859 -0.04059371 -0.01543922 ... -0.0169553   0.00640852
  0.01983275]",4
Social_Introversion,Reserved,Introverted,Retreat,Introversion,"[-0.00241545 -0.03198184 -0.00650098 ... -0.0252268   0.00284325
  0.02101237]",4
Social_Introversion,Reserved,Shy,Inhibit,Shyness,"[ 0.00134267 -0.04743696 -0.05222365 ... -0.02270095  0.01077005
  0.0280609 ]",4
Social_Introversion,Reserved,Taciturn,Hold back,Taciturnity,"[ 0.01068517 -0.03766673 -0.01671424 ... -0.00920029  0.02981701
  0.02799635]",4
Social_Introversion,Reserved,Quiet,Restrain,Quietness,"[ 0.02900077 -0.01728266 -0.02931077 ... -0.01363238  0.01551564
  0.01366338]",4
Social_Introversion,Shy,Bashful,Shy away,Shyness,"[ 0.00041233 -0.06381071 -0.02134416 ... -0.01808709 -0.00934153
  0.0230212 ]",4
Social_Introversion,Shy,Retiring,Retreat,Bashfulness,"[ 0.0092859  -0.03928531  0.00147339 ... -0.03261538 -0.00787848
  0.00262935]",4
Social_Introversion,Shy,Modest,Modest,Modesty,"[ 0.01789203 -0.04350559 -0.04102778 ... -0.02244427  0.01745986
  0.02438906]",4
Social_Introversion,Shy,Self-conscious,Self-monitor,Self-consciousness,"[ 0.01643566 -0.03567004 -0.03833158 ... -0.02318553  0.02831653
  0.0145424 ]",4
Social_Introversion,Shy,Timid,Blush,Timidity,"[-0.01232128 -0.05195974 -0.05413285 ... -0.01890332 -0.00940987
  0.04128918]",4
Social_Introversion,Shy,Hesitant,Avoid eye contact,Hesitation,"[-0.01447591 -0.03444092 -0.00408425 ... -0.00772676 -0.01173135
  0.00182397]",4
Social_Introversion,Quiet,Silent,Quiet,Quietness,"[ 0.01380036 -0.03382753 -0.06273153 ... -0.00794281  0.00652367
  0.02374878]",4
Social_Introversion,Quiet,Still,Silence,Silence,"[ 0.01696428 -0.0239732  -0.04238093 ... -0.00723586 -0.00034273
  0.02644344]",4
Social_Introversion,Quiet,Hushed,Still,Stillness,"[ 0.01880063 -0.02874854 -0.04532838 ... -0.02159943  0.00198122
  0.0239419 ]",4
Social_Introversion,Quiet,Muted,Muffle,Muteness,"[ 0.02209489 -0.00115078 -0.06009071 ... -0.01450651 -0.02013809
  0.01540017]",4
Social_Introversion,Quiet,Soft-spoken,Whisper,Soft-spokenness,"[ 0.03230308 -0.03895451 -0.05964484 ... -0.01864583  0.00882542
  0.01065865]",4
Social_Introversion,Quiet,Muffled,Suppress,Suppression,"[ 0.01922653 -0.00486865 -0.03256105 ... -0.00387438 -0.03025077
  0.02868474]",4
Social_Introversion,Aloof,Detached,Detach,Aloofness,"[ 0.00809968 -0.03361864 -0.01213534 ... -0.01379499  0.01587311
  0.01612844]",4
Social_Introversion,Aloof,Distant,Withdraw,Detachment,"[ 0.00543762 -0.0316111   0.00356554 ... -0.01969263  0.00212932
  0.02070727]",4
Social_Introversion,Aloof,Cold,Ignore,Distance,"[ 0.00055117 -0.04550191 -0.0044888  ... -0.01915414  0.00479576
  0.0261311 ]",4
Social_Introversion,Aloof,Unapproachable,Remain distant,Coldness,"[ 0.00894266 -0.04089306 -0.01513705 ... -0.01751121  0.01086357
  0.02627401]",4
Social_Introversion,Aloof,Standoffish,Isolate,Standoffishness,"[ 0.00682997 -0.06744718 -0.01400227 ... -0.00242321 -0.00226211
  0.04430249]",4
Social_Introversion,Aloof,Reclusive,Avoid,Reclusion,"[ 0.01775759 -0.04546065  0.00851824 ... -0.01020085 -0.00607319
  0.04242593]",4
Social_Introversion,Lonely,Isolated,Isolate,Loneliness,"[ 0.00569798 -0.07618126 -0.00291818 ... -0.00061024 -0.02442398
  0.03107991]",4
Social_Introversion,Lonely,Alone,Withdraw,Isolation,"[-0.00079553 -0.06929728  0.0187786  ... -0.00410164 -0.02305673
  0.0190751 ]",4
Social_Introversion,Lonely,Desolate,Lament,Solitude,"[ 0.01613283 -0.06225301 -0.00215707 ...  0.00965968 -0.01894991
  0.00745066]",4
