Factor,Adjective,Synonym,Verb,Noun,Embedding,Cluster
Verbal,Expressive,Fluent,Eloquate,Eloquence,"[ 0.04069174  0.01255168 -0.03143704 ... -0.00913901  0.01479305
  0.01318071]",0
Verbal,Expressive,Vocal,Vocalize,Vocality,"[-0.00624488  0.00921352 -0.04641094 ...  0.01568015  0.01299048
  0.00548304]",0
Verbal,Expressive,Dramatic,Declare,Declaration,"[-0.00115473  0.00240376 -0.04786817 ...  0.009726   -0.00397176
  0.02742509]",0
Verbal,Expressive,Gestural,Convey,Conveyance,"[ 0.0403961   0.00848947 -0.02019805 ...  0.01564638  0.0063933
  0.01495764]",0
Verbal,Logical,Reasoning,Reason,Reasoning,"[-0.00123735  0.01467386 -0.02686631 ...  0.02194372 -0.00819536
  0.0099793 ]",0
Verbal,Logical,Rational,Analyze,Analysis,"[-0.00560234  0.04498647 -0.04797811 ...  0.02137486  0.02534508
  0.02383528]",0
Verbal,Logical,Analytical,Rationalize,Rationality,"[-0.00937093  0.03639055 -0.04030289 ...  0.02367543  0.0106223
  0.01306032]",0
Verbal,Logical,Systematic,Systematize,Systematization,"[-0.02891919  0.01084804 -0.03523272 ...  0.02790261  0.01108212
 -0.00192449]",3
Verbal,Logical,Coherent,Deduce,Deduction,"[ 0.00884569  0.03207935 -0.05564206 ...  0.02980825  0.00839405
  0.00460996]",1
Verbal,Logical,Structured,Infer,Inference,"[-0.01073844  0.04034524 -0.05306493 ...  0.03261903 -0.00349978
  0.02690511]",1
Verbal,Auditory,Aural,Listen,Listening,"[-0.02351758 -0.00709825 -0.06284507 ... -0.01240697  0.02503939
 -0.00393486]",0
Verbal,Auditory,Phonic,Hear,Hearing,"[-0.01560043  0.00904709 -0.04198777 ... -0.01444779  0.02109537
 -0.02122586]",0
Verbal,Auditory,Resonant,Sound,Sound,"[-0.01373282  0.02044209 -0.04397237 ...  0.00568443  0.01238687
  0.00846516]",0
Verbal,Auditory,Harmonic,Resonate,Resonance,"[-0.04542231  0.04440494 -0.01852201 ... -0.01328558  0.01205127
  0.00834089]",0
Verbal,Auditory,Melodic,Tune in,Melody,"[-0.01538361  0.04831016 -0.03575649 ... -0.00308142  0.04291852
 -0.00034913]",0
Verbal,Auditory,Tonal,Echo,Echo,"[-0.03370357 -0.00699562 -0.01595963 ... -0.00056645  0.01440899
 -0.01307076]",0
Verbal,Conversational,Talkative,Converse,Conversation,"[ 0.01949177 -0.0326803  -0.02559626 ... -0.00456772  0.00648069
  0.03659853]",0
Verbal,Conversational,Chatty,Discuss,Discussion,"[ 0.00134081 -0.00746546 -0.02283466 ... -0.01281385  0.00623979
  0.02720251]",0
Verbal,Conversational,Social,Dialogue,Dialogue,"[-0.0013159  -0.01398752 -0.02216642 ...  0.0042321  -0.00023479
  0.03695866]",0
Verbal,Conversational,Interpersonal,Engage,Engagement,"[-0.01473885  0.0006833  -0.01476742 ... -0.02854939  0.01373199
  0.03501906]",0
Verbal,Conversational,Communicative,Chat,Chat,"[ 0.00672167 -0.01954747 -0.02642977 ... -0.03649622  0.00186336
  0.02350265]",0
Verbal,Conversational,Engaging,Talk,Talk,"[ 0.0220399  -0.00080078 -0.01146633 ... -0.01950113 -0.00052136
  0.02519244]",0
Verbal,Narrative,Storytelling,Narrate,Narration,"[-0.00189453  0.02781143 -0.07030337 ... -0.01656996  0.01985948
  0.00266594]",0
Verbal,Narrative,Descriptive,Describe,Description,"[-0.0343618   0.01787044 -0.07360781 ... -0.0249669   0.02278337
 -0.0089855 ]",0
Verbal,Narrative,Dramatic,Tell,Storytelling,"[-0.00994394  0.01566803 -0.06347083 ... -0.01371119  0.01171442
 -0.00104332]",0
Verbal,Narrative,Illustrative,Illustrate,Illustration,"[-0.03312075  0.00329839 -0.06002581 ... -0.00206635 -0.00920514
  0.0241228 ]",0
Verbal,Narrative,Explanatory,Depict,Depiction,"[-0.01221288  0.02597892 -0.05137175 ... -0.0048683   0.00847648
  0.00438477]",0
Verbal,Narrative,Detailed,Recount,Recounting,"[-0.0072335   0.03280728 -0.01332525 ... -0.01901955  0.02834145
  0.00792   ]",0
Sequential,Orderly,Organized,Organize,Organization,"[ 0.03218142 -0.00320654 -0.0277271  ... -0.03160106  0.0007708
  0.00135298]",3
Sequential,Orderly,Structured,Structure,Structure,"[ 0.00791577  0.01162432  0.02074818 ... -0.01078849 -0.01598607
  0.00805625]",3
Sequential,Orderly,Arranged,Arrange,Arrangement,"[ 0.01298745 -0.03336147 -0.00617818 ... -0.02051028 -0.02191588
  0.00721445]",3
Sequential,Orderly,Systematic,Systematize,Systematization,"[ 0.00082953 -0.00334692 -0.00815461 ... -0.01172691  0.00448741
  0.00099306]",3
Sequential,Orderly,Methodical,Coordinate,Coordination,"[ 0.03641206  0.00101484  0.01149348 ... -0.04964474 -0.01571935
  0.0197602 ]",3
Sequential,Orderly,Well-planned,Plan,Planning,"[ 0.01326567  0.00592729  0.02587469 ... -0.0398459  -0.01349619
 -0.01181266]",3
Sequential,Linear,Direct,Align,Alignment,"[-0.00798347  0.03638975  0.0727245  ... -0.02987096 -0.02615771
  0.016297  ]",3
Sequential,Linear,Unbroken,Progress,Progression,"[ 0.02821162  0.00407055  0.01772325 ... -0.0359219  -0.04872781
  0.03360436]",3
Sequential,Linear,Continual,Continue,Continuity,"[ 0.055782    0.03620467  0.01841521 ... -0.05977495 -0.03137738
  0.0185642 ]",3
Sequential,Linear,Progressive,Direct,Direction,"[ 0.03366682 -0.00913538  0.00644219 ... -0.03111809 -0.04077952
  0.01985631]",3
Sequential,Linear,Straightforward,Advance,Advancement,"[ 0.03001774  0.01165368  0.03116596 ... -0.02339683 -0.02508188
  0.02368016]",3
Sequential,Linear,Sequential,Follow,Sequence,"[ 0.00448256  0.00369152 -0.00222864 ... -0.03496466 -0.02722042
  0.01547403]",3
Sequential,Analytical,Logical,Analyze,Analysis,"[ 0.00681527  0.03696176 -0.03642362 ... -0.01126555  0.00924752
  0.04568531]",3
Sequential,Analytical,Systematic,Systematize,Systematization,"[-0.00859254  0.00146265 -0.00769836 ...  0.00348417  0.01380395
  0.02264798]",3
Sequential,Analytical,Rational,Rationalize,Rationality,"[-0.00725616  0.02494254 -0.0389888  ...  0.01603908 -0.01550873
  0.02740144]",3
Sequential,Analytical,Objective,Objectify,Objectivity,"[ 0.01108031  0.04237271 -0.05922901 ...  0.00583785  0.02383078
  0.02018116]",3
Sequential,Analytical,Critical,Critique,Criticism,"[ 0.00852343  0.04495906 -0.03811682 ... -0.01731115  0.0213049
  0.01914651]",3
Sequential,Analytical,Evaluative,Assess,Evaluation,"[ 0.00985676  0.00707811 -0.03073663 ... -0.00745927  0.00986438
  0.03592039]",3
Sequential,Consistent,Steady,Maintain,Consistency,"[ 0.05919562  0.00797084 -0.00051112 ... -0.04013989 -0.00396756
  0.01314188]",3
Sequential,Consistent,Regular,Regulate,Regularity,"[ 0.02842742  0.04281906  0.02822812 ... -0.02932422 -0.00654101
  0.01237739]",3
Sequential,Consistent,Stable,Standardize,Stability,"[ 0.04516861  0.00209581  0.02011392 ... -0.03297747 -0.02026009
  0.01475654]",3
Sequential,Consistent,Unvarying,Stabilize,Standardization,"[ 0.02443203  0.0022945   0.01323342 ... -0.01617893 -0.02144384
  0.01464214]",3
Sequential,Consistent,Predictable,Ensure,Predictability,"[ 0.05021421 -0.01436476 -0.01353202 ... -0.04616154 -0.01369163
  0.00495133]",3
Sequential,Consistent,Reliable,Sustain,Reliability,"[ 0.0593509   0.01831871  0.00653411 ... -0.02628148 -0.00674805
  0.00938417]",3
Sequential,Structured,Well-ordered,Format,Structure,"[-0.01268123 -0.01063448  0.02335865 ... -0.01621651 -0.01591594
  0.01360441]",3
Sequential,Structured,Methodical,Plan,Format,"[-0.02911315 -0.00041842  0.01652838 ... -0.03160691 -0.02689487
  0.007677  ]",3
Sequential,Structured,Planned,Arrange,Plan,"[ 7.62970594e-05  5.02673537e-03  1.35962591e-02 ... -2.20040940e-02
 -3.33151482e-02  1.65641529e-03]",3
Sequential,Structured,Coherent,Construct,Arrangement,"[ 0.00012671 -0.00679074 -0.03159297 ... -0.0064155  -0.02169831
  0.02965484]",3
Sequential,Structured,Formatted,Compile,Construction,"[ 1.24018351e-02  5.72668761e-03  2.87412163e-02 ... -1.47873564e-02
 -3.30236591e-02 -3.94069029e-05]",3
Sequential,Structured,Organized,Develop,Development,"[ 0.02183206 -0.01156306 -0.00597981 ... -0.01081167 -0.03294985
  0.0154035 ]",3
Sequential,Stepwise,Gradual,Proceed,Progression,"[ 0.02229559  0.00451428  0.02408098 ... -0.0352433  -0.03164348
 -0.00726494]",3
Sequential,Stepwise,Incremental,Advance,Step,"[ 0.02336528 -0.00537387  0.02554435 ... -0.04023551 -0.00922942
  0.02191725]",3
Sequential,Stepwise,Step-by-step,Develop,Development,"[ 0.00235692 -0.02320769  0.02322173 ... -0.03203868 -0.04304584
  0.01328159]",3
Sequential,Stepwise,Progressive,Expand,Expansion,"[ 0.01286044 -0.01998176  0.03494554 ... -0.0655642  -0.01987659
  0.01240972]",3
Sequential,Stepwise,Layered,Refine,Refinement,"[-0.02278005  0.02671999 -0.00154374 ... -0.03621884 -0.04441392
  0.01866817]",3
Sequential,Stepwise,Sequential,Build,Hierarchy,"[ 0.00280166 -0.00905182  0.02791598 ... -0.03304584 -0.0154194
  0.00123959]",3
Global,Holistic,Complete,Integrate,Holism,"[ 0.02375221  0.02094328  0.03376539 ... -0.01217446 -0.00217583
  0.01714467]",3
Global,Holistic,Comprehensive,Unify,Comprehensiveness,"[ 0.02221241 -0.00596849  0.05115851 ...  0.0068685  -0.00631465
  0.01149245]",3
Global,Holistic,All-encompassing,Synthesize,Integration,"[ 0.01723136  0.01063521  0.04091359 ... -0.01808857 -0.02262161
  0.01866973]",3
Global,Holistic,Integrated,Encompass,Synthesis,"[ 0.02225897  0.00511086  0.04445891 ... -0.00928441 -0.00860543
  0.00988222]",3
Global,Holistic,Interconnected,Connect,Connection,"[ 0.00392698 -0.01543662  0.04144039 ... -0.03587122 -0.01904945
  0.03298667]",3
Global,Holistic,Expansive,Merge,Unification,"[-0.00452628  0.01009978  0.02243459 ... -0.01852681 -0.01813322
  0.02074778]",3
Global,Overview,Summary,Summarize,Summary,"[-0.02246131  0.00028292  0.04274525 ... -0.01229069  0.01600082
  0.02498248]",3
Global,Overview,Survey,Survey,Survey,"[ 0.00035864  0.00261531  0.05021387 ... -0.02141474 -0.00539599
  0.02330699]",3
Global,Overview,Synopsis,Synopsize,Synopsis,"[-0.01040587  0.02738159  0.00324141 ... -0.0132412  -0.00571779
 -0.00523919]",3
Global,Overview,Outline,Outline,Outline,"[-0.00604153 -0.00981438  0.01921626 ... -0.002082   -0.00709409
  0.00405732]",3
Global,Overview,Broad,Generalize,Generalization,"[ 0.00623884 -0.01659185  0.03375429 ... -0.00658043 -0.0075827
  0.04934012]",3
Global,Overview,Generalized,Review,Review,"[-0.01378606  0.03308022  0.02086453 ... -0.01097676  0.00511749
  0.01693467]",3
Global,Random,Irregular,Scatter,Randomness,"[-0.02414515 -0.03209732  0.04892532 ... -0.03680223 -0.03036545
  0.01252719]",3
Global,Random,Non-sequential,Disperse,Irregularity,"[-0.00970549  0.00433784  0.04317833 ... -0.03132429 -0.05020184
  0.03405072]",3
Global,Random,Haphazard,Randomize,Haphazardness,"[ 0.00212714 -0.02282424  0.03711744 ... -0.0448702  -0.04546887
  0.0099828 ]",3
Global,Random,Arbitrary,Vary,Arbitrariness,"[-0.01448805 -0.01033806  0.03402698 ... -0.03706932 -0.02902041
  0.02904994]",3
Global,Random,Unsystematic,Shuffle,Variation,"[-0.02895421 -0.02210673  0.0218411  ... -0.0362149  -0.00978422
  0.00976946]",3
Global,Random,Unpredictable,Disorganize,Unpredictability,"[-0.00352002  0.00056385  0.01643057 ... -0.03377395 -0.02733864
  0.01385188]",3
Global,Synthesis,Integration,Synthesize,Synthesis,"[ 0.00620795 -0.00085408  0.02725993 ... -0.00511388 -0.02970217
  0.02202252]",3
Global,Synthesis,Combination,Combine,Combination,"[ 0.03090727 -0.00646236  0.03661626 ... -0.00451267 -0.01724811
  0.02569801]",3
Global,Synthesis,Amalgamation,Amalgamate,Amalgamation,"[ 0.01547191 -0.00483138  0.03479742 ... -0.00073962 -0.02021701
  0.02687453]",3
Global,Synthesis,Unification,Unify,Unification,"[-0.01591112 -0.02964537  0.02595044 ...  0.02642305 -0.01807365
  0.02609366]",3
Global,Synthesis,Fusion,Merge,Fusion,"[ 0.01067253  0.0138905   0.03278157 ... -0.00772852 -0.02264151
  0.01159856]",3
Global,Synthesis,Blending,Blend,Blending,"[-0.00974725  0.00425488  0.02079627 ... -0.01347579 -0.03251226
  0.03966399]",3
Global,Big-Picture,Expansive,Envision,Perspective,"[ 0.01550369 -0.02949006  0.04759273 ... -0.02340577  0.00030163
  0.01314509]",3
Global,Big-Picture,Overarching,Strategize,Vision,"[ 0.01549367 -0.02482828  0.03837232 ...  0.00129976  0.00573074
  0.01999851]",3
Global,Big-Picture,Macro-level,Plan broadly,Strategy,"[ 0.01323563  0.00825715  0.05404435 ... -0.02848683  0.00253291
  0.00193999]",3
Global,Big-Picture,Strategic,Think holistically,Approach,"[ 0.0112125   0.00134631  0.05416803 ... -0.01500146 -0.00310659
  0.03045197]",3
Global,Big-Picture,Panoramic,Survey,Viewpoint,"[ 0.01437083 -0.00389772  0.05359625 ... -0.00902256  0.00775287
  0.01303022]",3
Global,Big-Picture,Comprehensive,Analyze,Panorama,"[-0.00707539 -0.00963569  0.0376158  ... -0.02366686  0.01518237
  0.01467405]",3
Global,Inclusive,All-encompassing,Include,Inclusivity,"[ 0.04791401 -0.01085188  0.03430736 ... -0.00108846 -0.00226596
  0.01663035]",3
Global,Inclusive,Broad-minded,Incorporate,Diversity,"[ 0.06023092  0.0069337   0.04782168 ... -0.00198637 -0.02347934
  0.02499702]",3
Global,Inclusive,Accepting,Embrace,Acceptance,"[ 0.02557584 -0.02351226  0.04342889 ... -0.01216259 -0.00781267
  0.02047943]",3
Global,Inclusive,Universal,Adopt,Universality,"[ 0.03488174  0.00273075  0.0493259  ...  0.00254908 -0.0129458
  0.02244538]",3
Global,Inclusive,Open,Accommodate,Openness,"[ 0.03047726  0.0094463   0.04279722 ... -0.01064678 -0.01364049
 -0.00110857]",3
Global,Inclusive,Diverse,Unite,Unity,"[ 0.02693512 -0.01769628  0.04964152 ...  0.01515292 -0.02529572
  0.03223634]",3
Inductive,Inferential,Deductive,Infer,Inference,"[ 0.02787793 -0.02308641 -0.02885802 ...  0.00181724  0.00509439
  0.01716507]",1
Inductive,Inferential,Reasoning,Deduce,Deduction,"[ 0.00439625 -0.0267179  -0.04231191 ...  0.01208086  0.00304269
  0.00659598]",1
Inductive,Inferential,Conjecturing,Conjecture,Conjecture,"[-0.00887592 -0.05231423 -0.03412489 ... -0.02057569 -0.0064299
  0.01866661]",1
Inductive,Inferential,Extrapolating,Extrapolate,Extrapolation,"[ 0.01341236 -0.02988437 -0.01308266 ... -0.02274958 -0.00840745
  0.00762276]",1
Inductive,Inferential,Deriving,Derive,Derivation,"[ 9.80659097e-05 -2.20573824e-02 -8.22285283e-03 ...  1.15791196e-02
 -1.35995913e-02 -3.39318532e-03]",1
Inductive,Inferential,Interpreting,Interpret,Interpretation,"[ 0.0053423  -0.01781215 -0.02232223 ...  0.00395639  0.01363763
  0.03344979]",1
Inductive,Observational,Perceptive,Observe,Observation,"[ 0.02819244 -0.01237628 -0.05380863 ... -0.02835346  0.01097105
  0.01831191]",1
Inductive,Observational,Watchful,Watch,Watchfulness,"[ 0.02441714  0.04086673 -0.03519243 ... -0.02819511  0.00769559
  0.013708  ]",2
Inductive,Observational,Noticing,Notice,Notice,"[ 0.00652068  0.00301726 -0.04571418 ... -0.04062111 -0.00057586
  0.02929288]",1
Inductive,Observational,Mindful,Mind,Mindfulness,"[ 0.0360441   0.00880086 -0.03144664 ... -0.02742714 -0.00034399
  0.0289246 ]",2
Inductive,Observational,Attentive,Examine,Examination,"[ 0.03067557  0.02786389 -0.05004491 ... -0.02351992  0.00309247
  0.0007773 ]",1
Inductive,Observational,Aware,Survey,Surveillance,"[ 0.03627058  0.02907794 -0.04908824 ... -0.01701336 -0.01251028
 -0.0030488 ]",1
Inductive,Investigative,Researching,Investigate,Investigation,"[ 0.02178633  0.00694111 -0.01485557 ... -0.01959113 -0.03076042
  0.00575377]",1
Inductive,Investigative,Examining,Examine,Examination,"[ 0.01208645 -0.01325236 -0.01157953 ... -0.0209286  -0.03102357
  0.01929197]",1
Inductive,Investigative,Probing,Probe,Probing,"[ 0.01059008 -0.02187098  0.0073234  ... -0.03762749 -0.02150352
  0.00817957]",1
Inductive,Investigative,Studying,Study,Study,"[ 0.01000714 -0.01414684 -0.02678707 ... -0.02246078 -0.0140017
  0.0157571 ]",1
Inductive,Investigative,Exploring,Explore,Exploration,"[ 0.01007737 -0.00341846 -0.00128329 ... -0.04667416 -0.03240454
  0.00623751]",1
Inductive,Investigative,Inquiring,Inquire,Inquiry,"[ 0.0045715  -0.00752829 -0.02618966 ... -0.02247863 -0.02386673
  0.01868262]",1
Inductive,Experimental,Testing,Experiment,Experimentation,"[-0.00089596 -0.01193675 -0.00222674 ... -0.04550273 -0.03574012
 -0.00061455]",1
Inductive,Experimental,Trial,Test,Testing,"[ 0.01006786 -0.00401276 -0.00311385 ... -0.03250481 -0.04795178
 -0.0122756 ]",1
Inductive,Experimental,Exploratory,Explore,Exploration,"[ 0.00580022 -0.00486365  0.00793371 ... -0.05103033 -0.04857138
  0.00366672]",1
Inductive,Experimental,Empirical,Empiricize,Empiricism,"[-0.00135983  0.00200096 -0.02787907 ... -0.05338664 -0.01282272
 -0.01512529]",1
Inductive,Experimental,Innovative,Innovate,Innovation,"[ 0.01601348 -0.012692   -0.01852109 ... -0.05900938 -0.02473877
  0.02006084]",1
Inductive,Experimental,Hypothetical,Hypothesize,Hypothesis,"[-0.02662027 -0.02050626 -0.05426855 ... -0.02244056 -0.04090431
  0.00109481]",1
Inductive,Adaptive,Flexible,Adapt,Adaptation,"[ 0.02552671  0.01387689  0.01530757 ... -0.01978989 -0.01592776
 -0.00110208]",4
Inductive,Adaptive,Adjustable,Modify,Modification,"[ 0.02530113  0.01162364 -0.03001905 ... -0.0332189  -0.04018416
  0.00073113]",1
Inductive,Adaptive,Modifiable,Adjust,Adjustment,"[ 0.01937618  0.01796023 -0.02809546 ... -0.02778246 -0.02326632
  0.01100716]",1
Inductive,Adaptive,Versatile,Respond,Versatility,"[ 0.02480435  0.00392497  0.00669494 ... -0.00224028 -0.00624092
  0.01400323]",4
Inductive,Adaptive,Responsive,Refine,Responsiveness,"[ 0.01963568  0.02948787 -0.01624169 ... -0.0106629  -0.0321536
 -0.01549968]",4
Inductive,Adaptive,Resilient,Optimize,Resilience,"[ 0.00074663  0.03945177  0.02336074 ... -0.01253521 -0.01334694
  0.00015321]",4
Inductive,Comparative,Relative,Compare,Comparison,"[-0.00101566 -0.01629108 -0.05625618 ...  0.00057574  0.01561622
  0.01106767]",1
Inductive,Comparative,Contrasting,Contrast,Contrast,"[ 0.00355133 -0.03027456 -0.04882903 ... -0.00070162  0.01261676
  0.01484075]",1
Inductive,Comparative,Evaluative,Evaluate,Evaluation,"[ 0.01244036 -0.02822952 -0.05894988 ...  0.00185602  0.01304923
  0.00506125]",1
Inductive,Comparative,Differential,Differentiate,Differentiation,"[ 0.01049608 -0.02454762 -0.01551595 ... -0.00371892  0.00134266
  0.01992962]",1
Inductive,Comparative,Analogous,Correlate,Correlation,"[-0.00614206 -0.04340483 -0.04328962 ... -0.00632567  0.01092321
  0.02144319]",1
Inductive,Comparative,Correlational,Assess,Assessment,"[ 0.00375186 -0.02667212 -0.01788864 ... -0.01095137  0.00380431
  0.02197268]",1
Deductive,Logical,Reasoning,Reason,Reasoning,"[ 0.03835917 -0.0061333   0.00082703 ...  0.02750042 -0.00848498
 -0.00456762]",1
Deductive,Logical,Rational,Rationalize,Rationality,"[ 3.00135985e-02  6.50847377e-03 -2.24687438e-02 ...  3.27220075e-02
 -8.04922730e-03 -1.99584338e-05]",1
Deductive,Logical,Analytical,Analyze,Analysis,"[ 0.03616977  0.01260934 -0.0320005  ...  0.01721855  0.00878525
  0.02983465]",1
Deductive,Logical,Systematic,Systematize,Systematization,"[ 0.01031711 -0.0097559  -0.02696414 ...  0.02978324  0.00580134
 -0.00590248]",1
Deductive,Logical,Methodical,Deduce,Deduction,"[ 0.02280353  0.00037178 -0.04362638 ...  0.0021527   0.0008987
  0.0053504 ]",1
Deductive,Logical,Objective,Compute,Calculation,"[ 0.03707239 -0.00879588 -0.02672595 ...  0.00857035  0.0216655
  0.02358255]",1
Deductive,Conclusive,Decisive,Conclude,Conclusion,"[ 0.03332947 -0.0267215  -0.02458904 ...  0.01257753  0.01058987
  0.01561167]",1
Deductive,Conclusive,Determinative,Decide,Decision,"[ 0.03936724 -0.03054876 -0.0186809  ...  0.00171442 -0.00850256
  0.01844738]",1
Deductive,Conclusive,Resolving,Resolve,Resolution,"[ 0.0183117   0.00101945  0.01427585 ...  0.01196066 -0.00242186
  0.01475848]",1
Deductive,Conclusive,Final,Finalize,Finality,"[ 0.04088159 -0.00104166 -0.0045082  ...  0.03706669 -0.00763655
  0.02848995]",1
Deductive,Conclusive,Definitive,Confirm,Confirmation,"[ 0.02427579 -0.0267667  -0.00855634 ...  0.01542392 -0.00861966
 -0.00766974]",1
Deductive,Conclusive,Absolute,Establish,Establishment,"[ 0.0205284  -0.01550416 -0.00071241 ... -0.01001368  0.00342372
  0.00261476]",1
Deductive,Predictive,Forecasting,Predict,Prediction,"[ 0.01826474 -0.02801801 -0.01175178 ... -0.00412638  0.00344081
  0.00489604]",1
Deductive,Predictive,Prophesying,Forecast,Forecast,"[ 0.01463716 -0.01549817 -0.00417515 ... -0.00537389 -0.00601222
 -0.00329002]",1
Deductive,Predictive,Projecting,Project,Projection,"[ 0.0034212  -0.0197096   0.03284933 ... -0.0175148  -0.00401169
 -0.01744212]",1
Deductive,Predictive,Foretelling,Foretell,Foretelling,"[ 0.01984883 -0.03034197 -0.0214555  ...  0.02267828 -0.00611745
  0.0024811 ]",1
Deductive,Predictive,Anticipating,Anticipate,Anticipation,"[ 0.0306991  -0.0341787  -0.02222458 ...  0.01045285  0.01154724
 -0.0015767 ]",1
Deductive,Predictive,Estimating,Estimate,Estimation,"[ 0.04587124 -0.03293177 -0.01449442 ... -0.01364058 -0.00314289
 -0.00668146]",1
Deductive,Prescriptive,Guiding,Prescribe,Prescription,"[ 0.01509636 -0.02120818  0.00589564 ... -0.00943889 -0.00033413
  0.00041909]",1
Deductive,Prescriptive,Directing,Guide,Guidance,"[ 0.02159535  0.02564638  0.01836671 ... -0.01079768 -0.0112241
 -0.02319444]",1
Deductive,Prescriptive,Advising,Advise,Advice,"[ 0.04249464 -0.01887985  0.02424412 ... -0.00657049 -0.02340501
  0.00029804]",1
Deductive,Prescriptive,Recommending,Recommend,Recommendation,"[ 0.02850341 -0.01837625 -0.00501302 ...  0.01274202 -0.01028608
 -0.00439181]",1
Deductive,Prescriptive,Mandating,Mandate,Mandate,"[ 0.0418521   0.01826301 -0.00339878 ...  0.02036621 -0.02068396
 -0.02882439]",1
Deductive,Prescriptive,Instructive,Instruct,Instruction,"[ 0.02194992 -0.01091229 -0.04197783 ... -0.00709264 -0.00647286
 -0.01378834]",1
Deductive,Categorical,Absolute,Classify,Category,"[-0.00239487 -0.00286081 -0.04465202 ...  0.02948128  0.02332957
  0.00171551]",1
Deductive,Categorical,Definite,Distinguish,Definition,"[ 0.01746606 -0.03095916 -0.01760349 ...  0.01536714  0.00690896
  0.01600431]",1
Deductive,Categorical,Classified,Define,Classification,"[ 0.01382129 -0.04218863 -0.02045856 ...  0.02452739  0.00103072
 -0.00765448]",1
Deductive,Categorical,Distinguished,Organize,Distinction,"[ 0.02826309 -0.03933662 -0.01918334 ... -0.00912017  0.01635433
  0.00343185]",1
Deductive,Categorical,Explicit,Label,Label,"[-0.00063701  0.00769862 -0.04352106 ...  0.00901352  0.00625769
 -0.00478268]",1
Deductive,Categorical,Unambiguous,Specify,Specification,"[ 0.02660787 -0.00470157 -0.03195071 ...  0.0071105  -0.00845285
 -0.00026955]",1
Deductive,Normative,Standardized,Standardize,Norm,"[ 0.05336232 -0.00566866 -0.0056614  ...  0.00639811 -0.00598802
  0.00984212]",1
Deductive,Normative,Regulatory,Regulate,Standard,"[ 0.04990303  0.02033512  0.00098602 ...  0.00540376 -0.00357015
  0.00220393]",1
Deductive,Normative,Conforming,Conform,Regulation,"[ 0.03728072  0.04173214  0.0271625  ... -0.03417643 -0.00689679
 -0.01782036]",1
Deductive,Normative,Authoritative,Authorize,Conformity,"[ 0.05022655  0.01844517 -0.00411014 ... -0.02117366 -0.01545218
 -0.02166089]",1
Deductive,Normative,Prescriptive,Prescribe,Authority,"[ 0.03485188  0.03180994 -0.0120084  ... -0.02918808  0.007192
 -0.00790179]",1
Deductive,Normative,Conventional,Mandate,Mandate,"[ 0.05272394  0.04104977 -0.01623851 ...  0.0149365  -0.02321668
 -0.02298261]",1
