Factor,Adjective,Synonym,Verb,Noun,Embedding,Cluster
Perfectionism,Detail Oriented,Exact,Perfect,Precision,"[ 0.00905294  0.02239211  0.01436878 ... -0.04499776  0.00782503
 -0.01144774]",3
Tension,Frustrated,Disappointed,Feel frustrated,Frustration,"[ 0.01610428 -0.00564011 -0.0285544  ...  0.0186463  -0.02075502
  0.0063731 ]",1
Tension,Frustrated,Unsatisfied,Express dissatisfaction,Disappointment,"[ 0.00441194 -0.00157465 -0.02451896 ...  0.02968703 -0.01989413
 -0.00738505]",1
Tension,Frustrated,Discontented,Struggle,Dissatisfaction,"[ 0.01565862  0.02555534  0.01017288 ...  0.03236214 -0.01958447
 -0.00822488]",1
Tension,Impatient,Restless,Rush,Impatience,"[ 0.002758    0.02038686 -0.03197275 ... -0.00178097 -0.01614024
 -0.00509672]",1
Tension,Impatient,Eager,Hurry,Restlessness,"[ 0.01486677  0.00683886 -0.02272048 ...  0.00415785 -0.01713124
 -0.00250683]",1
Tension,Impatient,Hasty,Demand quickly,Haste,"[-3.59895942e-03  1.59447566e-02 -1.85111035e-02 ... -1.60900872e-05
 -1.67647731e-02 -5.14408248e-03]",1
Tension,Driven,Motivated,Push oneself,Drive,"[ 0.00289944  0.00694828 -0.00946212 ...  0.01073757 -0.03942054
 -0.01595805]",1
Tension,Driven,Ambitious,Strive,Ambition,"[ 0.02247555  0.00167224  0.00923187 ...  0.01002949 -0.02816156
 -0.01562864]",1
Tension,Driven,Determined,Pursue goals,Determination,"[ 1.14407670e-02  3.30036064e-03  2.10846309e-02 ... -1.28464093e-02
 -3.79378460e-02  1.15264120e-05]",1
Tension,Stressed,Pressured,Feel stressed,Stress,"[ 0.01746587 -0.02328783 -0.01687356 ... -0.00600254 -0.01661352
  0.01424429]",1
Tension,Stressed,Overworked,Overwork,Pressure,"[ 0.00540534 -0.01826529 -0.02279449 ... -0.00781844  0.00739893
 -0.00485961]",1
Tension,Stressed,Worried,Worry,Overwork,"[ 0.01392897 -0.00756417 -0.01788029 ... -0.0123764   0.01842479
 -0.00711165]",3
